Time,area_km2,elevation_m,changed_storage_mcm
1990-01-31,20.69,113.4,96.14
1990-02-28,21.05,113.6,99.03
1990-03-31,21.4,113.8,101.75
1990-04-30,21.52,113.9,102.7
1990-05-31,21.64,113.9,103.65
1990-06-30,22.19,114.2,107.59
1990-07-31,21.62,113.9,103.5
1990-08-31,21.05,113.6,99.0
1990-09-30,20.47,113.2,94.41
1990-10-31,19.88,112.9,90.2
1990-11-30,23.3,114.7,115.24
1990-12-31,20.3,113.1,93.12
1991-01-31,21.02,113.6,98.73
1991-02-28,21.73,114.0,104.35
1991-03-31,19.67,112.8,89.01
1991-04-30,22.04,114.1,106.57
1991-05-31,21.08,113.6,99.25
1991-06-30,20.12,113.0,91.66
1991-07-31,23.43,114.8,116.13
1991-08-31,23.03,114.6,113.37
1991-09-30,22.63,114.4,110.61
1991-10-31,23.21,114.7,114.65
1991-11-30,23.8,115.0,118.69
1991-12-31,24.38,115.4,125.06
1992-01-31,24.97,115.8,131.76
1992-02-29,25.55,116.2,137.46
1992-03-31,22.61,114.4,110.51
1992-04-30,22.26,114.2,108.03
1992-05-31,22.21,114.2,107.68
1992-06-30,22.16,114.2,107.33
1992-07-31,22.1,114.2,106.98
1992-08-31,23.11,114.6,113.94
1992-09-30,24.12,115.2,122.04
1992-10-31,22.96,114.6,112.9
1992-11-30,21.8,114.0,104.89
1992-12-31,20.65,113.3,95.82
1993-01-31,19.49,112.7,87.95
1993-02-28,20.0,113.0,90.89
1993-03-31,20.52,113.3,94.82
1993-04-30,21.03,113.6,98.87
1993-05-31,21.4,113.8,101.79
1993-06-30,20.34,113.2,93.38
1993-07-31,23.03,114.6,113.42
1993-08-31,24.75,115.6,129.31
1993-09-30,20.39,113.2,93.83
1993-10-31,22.31,114.3,108.42
1993-11-30,21.75,114.0,104.54
1993-12-31,22.02,114.1,106.4
1994-01-31,22.29,114.3,108.26
1994-02-28,20.92,113.5,97.98
1994-03-31,21.11,113.6,99.46
1994-04-30,21.94,114.1,105.81
1994-05-31,20.57,113.3,95.2
1994-06-30,20.82,113.4,97.17
1994-07-31,21.2,113.7,100.16
1994-08-31,22.23,114.2,107.84
1994-09-30,21.49,113.8,102.49
1994-10-31,22.99,114.6,113.13
1994-11-30,21.98,114.1,106.08
1994-12-31,21.29,113.7,100.91
1995-01-31,20.6,113.3,95.43
1995-02-28,25.72,116.2,138.9
1995-03-31,22.41,114.3,109.08
1995-04-30,23.01,114.6,113.21
1995-05-31,22.73,114.5,111.3
1995-06-30,20.49,113.3,94.61
1995-07-31,23.18,114.7,114.43
1995-08-31,22.15,114.2,107.32
1995-09-30,20.79,113.4,96.93
1995-10-31,19.62,112.8,88.7
1995-11-30,21.73,114.0,104.35
1995-12-31,20.42,113.2,94.04
1996-01-31,20.14,113.0,91.82
1996-02-29,19.85,112.9,90.04
1996-03-31,21.5,113.8,102.53
1996-04-30,21.69,114.0,104.01
1996-05-31,21.87,114.1,105.38
1996-06-30,20.49,113.3,94.61
1996-07-31,23.92,115.0,119.74
1996-08-31,22.23,114.2,107.83
1996-09-30,22.82,114.5,111.95
1996-10-31,19.41,112.7,87.49
1996-11-30,20.23,113.1,92.53
1996-12-31,22.14,114.2,107.2
1997-01-31,22.23,114.2,107.86
1997-02-28,20.34,113.2,93.39
1997-03-31,21.53,113.9,102.76
1997-04-30,21.36,113.8,101.46
1997-05-31,22.71,114.4,111.15
1997-06-30,23.14,114.7,114.17
1997-07-31,21.44,113.8,102.08
1997-08-31,19.74,112.8,89.37
1997-09-30,20.65,113.3,95.87
1997-10-31,21.65,113.9,103.75
1997-11-30,20.48,113.2,94.54
1997-12-31,19.31,112.6,86.94
1998-01-31,20.94,113.5,98.15
1998-02-28,20.81,113.4,97.14
1998-03-31,22.44,114.3,109.28
1998-04-30,25.31,116.0,135.49
1998-05-31,22.6,114.4,110.42
1998-06-30,23.1,114.6,113.9
1998-07-31,21.32,113.7,101.15
1998-08-31,20.63,113.3,95.66
1998-09-30,23.19,114.7,114.48
1998-10-31,20.33,113.2,93.32
1998-11-30,19.29,112.6,86.8
1998-12-31,20.54,113.3,95.02
1999-01-31,20.6,113.3,95.44
1999-02-28,20.65,113.3,95.86
1999-03-31,19.36,112.7,87.21
1999-04-30,20.76,113.4,96.71
1999-05-31,22.16,114.2,107.35
1999-06-30,22.98,114.6,113.05
1999-07-31,20.57,113.3,95.26
1999-08-31,19.91,112.9,90.38
1999-09-30,19.75,112.9,89.44
1999-10-31,21.69,114.0,104.04
1999-11-30,21.41,113.8,101.81
1999-12-31,21.33,113.7,101.19
2000-01-31,19.75,112.9,89.47
2000-02-29,19.56,112.8,88.36
2000-03-31,20.66,113.4,95.9
2000-04-30,21.2,113.7,100.16
2000-05-31,21.44,113.8,102.05
2000-06-30,21.01,113.6,98.67
2000-07-31,21.08,113.6,99.28
2000-08-31,20.21,113.1,92.42
2000-09-30,23.67,114.9,117.84
2000-10-31,20.56,113.3,95.12
2000-11-30,21.25,113.7,100.57
2000-12-31,20.74,113.4,96.58
2001-01-31,22.62,114.4,110.56
2001-02-28,20.52,113.3,94.86
2001-03-31,20.32,113.2,93.28
2001-04-30,20.73,113.4,96.51
2001-05-31,22.54,114.4,110.02
2001-06-30,21.33,113.7,101.23
2001-07-31,21.79,114.0,104.78
2001-08-31,22.22,114.2,107.78
2001-09-30,22.65,114.4,110.77
2001-10-31,19.37,112.7,87.25
2001-11-30,19.75,112.9,89.43
2001-12-31,19.75,112.9,89.42
2002-01-31,21.19,113.7,100.1
2002-02-28,19.09,112.5,85.7
2002-03-31,22.12,114.2,107.12
2002-04-30,19.57,112.8,88.44
2002-05-31,20.56,113.3,95.18
2002-06-30,21.55,113.9,102.96
2002-07-31,20.72,113.4,96.42
2002-08-31,21.71,114.0,104.22
2002-09-30,19.99,113.0,90.79
2002-10-31,19.75,112.9,89.47
2002-11-30,20.01,113.0,90.93
2002-12-31,19.17,112.6,86.13
2003-01-31,19.83,112.9,89.88
2003-02-28,20.87,113.5,97.61
2003-03-31,21.24,113.7,100.52
2003-04-30,19.59,112.8,88.53
2003-05-31,20.8,113.4,97.05
2003-06-30,20.42,113.2,94.04
2003-07-31,20.04,113.0,91.07
2003-08-31,19.65,112.8,88.88
2003-09-30,19.27,112.6,86.69
2003-10-31,18.88,112.4,84.51
2003-11-30,19.43,112.7,87.62
2003-12-31,20.59,113.3,95.36
2004-01-31,19.07,112.5,85.59
2004-02-29,21.41,113.8,101.87
2004-03-31,22.26,114.2,108.07
2004-04-30,22.89,114.5,112.4
2004-05-31,21.05,113.6,99.01
2004-06-30,25.57,116.2,137.59
2004-07-31,21.04,113.6,98.93
2004-08-31,21.72,114.0,104.25
2004-09-30,23.59,114.9,117.29
2004-10-31,21.3,113.7,101.01
2004-11-30,21.41,113.8,101.82
2004-12-31,21.97,114.1,106.05
2005-01-31,21.5,113.8,102.52
2005-02-28,23.55,114.8,117.0
2005-03-31,21.6,113.9,103.34
2005-04-30,22.06,114.1,106.69
2005-05-31,24.54,115.5,126.88
2005-06-30,22.69,114.4,111.04
2005-07-31,23.86,115.0,119.13
2005-08-31,21.78,114.0,104.77
2005-09-30,20.63,113.3,95.73
2005-10-31,20.19,113.1,92.21
2005-11-30,26.1,116.4,142.02
2005-12-31,20.04,113.0,91.1
2006-01-31,21.24,113.7,100.49
2006-02-28,21.59,113.9,103.28
2006-03-31,21.89,114.1,105.48
2006-04-30,23.54,114.8,116.92
2006-05-31,21.62,113.9,103.46
2006-06-30,22.4,114.3,109.04
2006-07-31,22.01,114.1,106.31
2006-08-31,21.61,113.9,103.44
2006-09-30,21.18,113.7,100.07
2006-10-31,21.56,113.9,103.02
2006-11-30,19.74,112.9,89.39
2006-12-31,20.1,113.0,91.51
2007-01-31,21.25,113.7,100.6
2007-02-28,22.5,114.4,109.74
2007-03-31,22.11,114.2,107.03
2007-04-30,21.72,114.0,104.29
