Time,area_km2,elevation_m,changed_storage_mcm
2009-01-31,6.72,542.2,83.83
2009-02-28,6.72,542.2,83.83
2009-03-31,6.72,542.2,83.83
2009-04-30,6.72,542.2,83.83
2009-05-31,6.72,542.2,83.83
2009-06-30,16.42,557.3,250.92
2009-07-31,7.66,544.3,99.44
2009-08-31,25.48,567.9,471.33
2009-09-30,22.86,565.0,402.34
2009-10-31,20.24,561.9,335.65
2009-11-30,17.63,558.8,276.46
2009-12-31,15.01,555.5,223.1
2010-01-31,12.39,552.1,176.21
2010-02-28,9.77,548.1,132.21
2010-03-31,7.16,543.2,91.36
2010-04-30,7.71,544.4,100.25
2010-05-31,12.3,552.0,174.53
2010-06-30,9.19,547.1,122.8
2010-07-31,6.09,540.5,73.24
2010-08-31,6.65,542.0,82.65
2010-09-30,7.2,543.3,92.12
2010-10-31,10.98,550.0,151.85
2010-11-30,23.92,566.2,429.74
2010-12-31,27.62,570.1,530.55
2011-01-31,29.02,571.6,572.32
2011-02-28,30.42,573.0,614.87
2011-03-31,27.66,570.1,531.84
2011-04-30,30.37,573.0,613.25
2011-05-31,27.15,569.6,517.17
2011-06-30,28.07,570.6,544.45
2011-07-31,28.99,571.5,571.4
2011-08-31,29.91,572.5,598.76
2011-09-30,31.76,574.3,655.91
2011-10-31,33.61,576.1,713.96
2011-11-30,35.46,577.9,777.56
2011-12-31,37.09,579.4,831.61
2012-01-31,38.72,581.0,891.65
2012-02-29,40.34,582.6,955.55
2012-03-31,41.97,584.2,1021.91
2012-04-30,43.66,586.0,1096.13
2012-05-31,36.44,578.8,809.16
2012-06-30,33.46,576.0,709.29
2012-07-31,39.48,581.8,921.29
2012-08-31,39.65,581.9,928.1
2012-09-30,39.83,582.1,935.03
2012-10-31,40.0,582.3,942.0
2012-11-30,41.54,583.8,1003.85
2012-12-31,43.07,585.4,1069.43
2013-01-31,42.17,584.4,1030.14
2013-02-28,40.18,582.5,949.03
2013-03-31,40.04,582.3,943.64
2013-04-30,38.1,580.4,868.72
2013-05-31,35.48,578.0,778.35
2013-06-30,35.37,577.9,774.54
2013-07-31,35.26,577.8,770.72
2013-08-31,38.55,580.9,885.46
2013-09-30,41.84,584.1,1016.09
2013-10-31,45.12,587.5,1164.43
2013-11-30,40.85,583.1,975.77
2013-12-31,47.94,590.8,1317.43
