Time,area_km2,elevation_m,changed_storage_mcm
2008-01-31,2.67,154.9,40.7
2008-02-29,2.84,156.9,46.22
2008-03-31,3.0,158.6,51.37
2008-04-30,3.16,160.3,56.57
2008-05-31,2.26,149.9,28.48
2008-06-30,1.36,141.6,12.93
2008-07-31,1.96,146.6,21.48
2008-08-31,2.97,158.3,50.23
2008-09-30,1.87,145.6,19.62
2008-10-31,2.39,151.4,31.93
2008-11-30,1.76,144.4,17.42
2008-12-31,5.19,178.0,130.35
2009-01-31,2.76,156.0,43.62
2009-02-28,2.03,147.5,23.16
2009-03-31,2.37,151.2,31.47
2009-04-30,2.7,155.2,41.68
2009-05-31,2.07,147.8,23.81
2009-06-30,2.04,147.5,23.35
2009-07-31,1.85,145.4,19.16
2009-08-31,1.66,143.5,15.88
2009-09-30,1.72,144.0,16.73
2009-10-31,1.22,139.4,10.09
2009-11-30,2.89,157.4,47.65
2009-12-31,2.28,150.2,29.08
2010-01-31,2.27,150.0,28.66
2010-02-28,2.33,150.7,30.31
2010-03-31,3.71,165.6,74.57
2010-04-30,2.12,148.3,25.01
2010-05-31,4.99,175.9,119.75
2010-06-30,1.77,144.5,17.52
2010-07-31,1.54,142.7,14.59
2010-08-31,1.6,143.0,15.0
2010-09-30,1.66,143.5,15.79
2010-10-31,1.97,146.7,21.69
2010-11-30,1.93,146.3,20.88
2010-12-31,3.09,159.6,54.19
2011-01-31,3.06,159.3,53.47
2011-02-28,3.04,159.1,52.76
2011-03-31,1.94,146.4,21.01
2011-04-30,0.83,133.9,4.45
2011-05-31,1.74,144.2,16.98
2011-06-30,2.04,147.5,23.36
2011-07-31,2.35,151.0,31.0
2011-08-31,1.73,144.1,16.75
2011-09-30,1.94,146.5,21.2
2011-10-31,2.16,148.8,26.07
2011-11-30,2.38,151.4,31.86
2011-12-31,2.7,155.2,41.64
2012-01-31,3.02,158.9,52.11
2012-02-29,3.34,162.0,62.1
2012-03-31,3.66,165.1,72.94
2012-04-30,3.97,167.9,83.66
2012-05-31,3.98,168.0,83.72
2012-06-30,3.61,164.7,71.34
2012-07-31,3.25,161.1,59.18
2012-08-31,2.88,157.3,47.51
2012-09-30,2.52,153.0,35.81
2012-10-31,2.15,148.7,25.75
2012-11-30,2.97,158.3,50.21
2012-12-31,3.79,166.2,76.99
2013-01-31,3.98,168.0,83.9
