Time,area_km2,elevation_m,changed_storage_mcm
1990-01-31,11.02,37.0,39.91
1990-02-28,12.52,39.4,68.55
1990-03-31,14.03,41.7,98.84
1990-04-30,15.53,43.8,130.68
1990-05-31,15.65,44.0,133.23
1990-06-30,15.77,44.2,135.8
1990-07-31,15.88,44.3,138.37
1990-08-31,8.97,33.2,2.91
1990-09-30,13.24,40.5,82.86
1990-10-31,17.52,46.5,175.08
1990-11-30,15.36,43.6,126.96
1990-12-31,13.2,40.4,81.93
1991-01-31,11.04,37.0,40.21
1991-02-28,8.88,32.9,0.0
1991-03-31,10.29,35.7,26.57
1991-04-30,11.7,38.1,52.63
1991-05-31,13.11,40.3,80.18
1991-06-30,14.52,42.4,109.14
1991-07-31,15.93,44.4,139.46
1991-08-31,17.35,46.3,171.08
1991-09-30,17.72,46.8,179.6
1991-10-31,18.09,47.3,188.2
1991-11-30,22.5,52.6,296.66
1991-12-31,22.58,52.7,298.83
1992-01-31,22.66,52.8,300.99
1992-02-29,22.75,52.9,303.15
1992-03-31,21.87,51.9,280.5
1992-04-30,24.11,54.4,339.12
1992-05-31,26.35,56.9,400.43
1992-06-30,28.6,59.2,464.33
1992-07-31,27.94,58.5,445.29
1992-08-31,27.28,57.8,426.46
1992-09-30,26.62,57.1,407.87
1992-10-31,25.96,56.4,389.48
1992-11-30,15.99,44.5,140.65
1992-12-31,15.39,43.6,127.66
1993-01-31,17.16,46.0,166.92
1993-02-28,14.68,42.6,112.5
1993-03-31,22.86,53.0,306.04
1993-04-30,19.82,49.4,229.55
1993-05-31,16.79,45.6,158.48
1993-06-30,13.76,41.3,93.25
1993-07-31,10.72,36.5,34.42
1993-08-31,12.56,39.4,69.22
1993-09-30,14.39,42.2,106.47
1993-10-31,16.23,44.8,146.0
1993-11-30,18.07,47.2,187.71
1993-12-31,17.5,46.5,174.58
1994-01-31,16.61,45.3,154.49
1994-02-28,15.6,43.9,132.19
1994-03-31,15.49,43.8,129.84
1994-04-30,15.38,43.6,127.49
1994-05-31,15.28,43.5,125.14
1994-06-30,17.49,46.5,174.3
1994-07-31,19.7,49.3,226.52
1994-08-31,21.91,51.9,281.6
1994-09-30,24.12,54.4,339.42
1994-10-31,24.76,55.2,356.62
1994-11-30,24.67,55.1,354.2
1994-12-31,23.08,53.3,311.73
1995-01-31,22.18,52.2,288.49
1995-02-28,21.24,51.1,264.52
