Time,area_km2,elevation_m,changed_storage_mcm
1999-01-31,6.42,195.7,78.97
1999-02-28,6.5,196.0,80.98
1999-03-31,6.1,194.4,70.99
1999-04-30,5.7,192.7,61.0
1999-05-31,4.91,189.0,41.42
1999-06-30,5.56,192.0,57.41
1999-07-31,6.2,194.8,73.39
1999-08-31,6.51,196.0,81.0
1999-09-30,6.91,197.5,90.97
1999-10-31,6.89,197.4,90.55
1999-11-30,5.92,193.6,66.37
1999-12-31,6.99,197.8,93.14
2000-01-31,7.1,198.1,95.75
2000-02-29,6.95,197.6,91.93
2000-03-31,6.83,197.2,88.98
2000-04-30,6.08,194.3,70.32
2000-05-31,6.29,195.1,75.74
2000-06-30,6.51,196.0,81.16
2000-07-31,6.73,196.8,86.58
2000-08-31,6.95,197.6,92.0
2000-09-30,7.17,198.4,97.42
2000-10-31,6.29,195.1,75.67
2000-11-30,6.88,197.4,90.28
2000-12-31,6.83,197.2,89.04
2001-01-31,6.86,197.3,89.82
2001-02-28,6.8,197.1,88.38
2001-03-31,6.26,195.0,74.96
2001-04-30,5.43,191.5,54.17
2001-05-31,4.94,189.1,42.13
2001-06-30,4.48,186.7,30.62
2001-07-31,5.62,192.3,58.93
2001-08-31,5.47,191.7,55.23
2001-09-30,5.32,191.0,51.53
2001-10-31,6.65,196.5,84.47
2001-11-30,6.56,196.2,82.34
2001-12-31,6.53,196.1,81.61
2002-01-31,6.5,195.9,80.87
2002-02-28,6.7,196.7,85.87
2002-03-31,6.43,195.7,79.07
2002-04-30,6.15,194.6,72.26
2002-05-31,5.37,191.2,52.89
2002-06-30,4.14,184.7,22.2
2002-07-31,4.78,188.3,38.07
2002-08-31,5.42,191.4,53.95
2002-09-30,6.06,194.2,69.83
2002-10-31,6.69,196.7,85.7
2002-11-30,6.77,197.0,87.57
2002-12-31,6.85,197.2,89.44
2003-01-31,6.97,197.7,92.58
2003-02-28,6.37,195.4,77.66
2003-03-31,6.18,194.7,72.89
2003-04-30,5.88,193.5,65.54
2003-05-31,4.71,187.9,36.41
2003-06-30,5.05,189.7,44.83
2003-07-31,5.39,191.3,53.25
2003-08-31,5.73,192.8,61.67
2003-09-30,6.07,194.2,70.09
2003-10-31,6.67,196.6,84.99
2003-11-30,6.67,196.6,85.07
2003-12-31,6.87,197.3,90.03
2004-01-31,6.79,197.0,88.13
2004-02-29,6.76,196.9,87.27
2004-03-31,6.58,196.2,82.78
2004-04-30,5.63,192.4,59.14
2004-05-31,5.01,189.4,43.72
2004-06-30,6.8,197.1,88.36
2004-07-31,6.81,197.1,88.44
2004-08-31,6.81,197.1,88.52
2004-09-30,6.81,197.1,88.61
2004-10-31,7.05,198.0,94.6
2004-11-30,7.1,198.1,95.69
2004-12-31,7.16,198.3,97.26
2005-01-31,7.12,198.2,96.19
2005-02-28,6.94,197.6,91.87
2005-03-31,6.12,194.5,71.45
2005-04-30,6.23,194.9,74.27
2005-05-31,5.16,190.2,47.67
2005-06-30,5.25,190.6,49.86
2005-07-31,5.34,191.1,52.06
2005-08-31,6.29,195.1,75.64
2005-09-30,7.24,198.6,99.22
2005-10-31,6.46,195.8,79.77
2005-11-30,6.87,197.3,90.05
2005-12-31,6.76,196.9,87.4
2006-01-31,6.66,196.5,84.76
2006-02-28,6.98,197.7,92.83
