Time,area_km2,elevation_m,changed_storage_mcm
2021-01-31,4.42,192.7,65.69
2021-02-28,10.04,218.9,252.49
2021-03-31,13.3,231.5,398.35
2021-04-30,13.44,232.0,405.01
2021-05-31,6.36,202.6,118.5
2021-06-30,4.64,194.1,72.35
2021-07-31,6.68,204.0,128.16
2021-08-31,18.85,251.0,712.64
2021-09-30,18.71,250.6,703.56
2021-10-31,22.42,262.6,950.78
2021-11-30,23.03,264.4,992.62
2021-12-31,24.05,267.4,1062.71
2022-01-31,25.07,270.3,1134.06
2022-02-28,26.84,275.3,1264.44
2022-03-31,28.9,281.2,1428.5
2022-04-30,30.78,286.8,1593.77
2022-05-31,9.99,218.7,250.3
2022-06-30,17.57,246.7,633.36
2022-07-31,31.35,288.5,1646.2
2022-08-31,33.82,295.8,1886.53
2022-09-30,21.67,260.2,899.04
2022-10-31,25.37,271.1,1154.8
2022-11-30,31.81,289.8,1687.21
2022-12-31,32.14,290.7,1717.58
2023-01-31,31.24,288.1,1635.7
2023-02-28,27.03,275.9,1280.29
2023-03-31,32.8,292.7,1782.96
2023-04-30,29.95,284.3,1518.83
2023-05-31,26.65,274.8,1249.41
2023-06-30,24.3,268.1,1080.07
2023-07-31,23.07,264.6,995.46
2023-08-31,27.31,276.8,1303.06
2023-09-30,31.55,289.0,1664.69
2023-10-31,25.86,272.6,1191.91
2023-11-30,33.24,294.1,1827.89
2023-12-31,33.16,293.8,1819.81
2024-01-31,31.21,288.0,1632.38
2024-02-29,29.96,284.3,1519.75
2024-03-31,21.01,258.2,855.72
2024-04-30,30.47,285.9,1566.65
2024-05-31,24.55,268.9,1098.22
2024-06-30,18.38,249.4,682.34
2024-07-31,15.53,239.2,509.48
2024-08-31,16.24,241.9,552.16
2024-09-30,33.32,294.3,1836.74
2024-10-31,35.69,301.3,2077.77
2024-11-30,33.67,295.4,1872.0
2024-12-31,32.76,292.6,1778.82
2025-01-31,33.73,295.6,1878.05
2025-02-28,34.85,298.9,1990.94
2025-03-31,26.53,274.5,1240.99
2025-04-30,28.31,279.5,1379.38
2025-05-31,31.35,288.5,1646.32
