Time,area_km2,elevation_m,changed_storage_mcm
2018-01-31,1.04,130.1,5.59
2018-02-28,1.28,133.1,8.96
2018-03-31,1.25,132.7,8.53
2018-04-30,1.11,131.3,6.84
2018-05-31,1.16,131.8,7.46
2018-06-30,1.21,132.3,8.04
2018-07-31,1.25,132.8,8.61
2018-08-31,1.3,133.3,9.23
2018-09-30,1.35,133.8,9.89
2018-10-31,1.25,132.8,8.62
2018-11-30,1.07,130.7,6.16
2018-12-31,1.22,132.4,8.2
2019-01-31,1.41,134.7,11.22
2019-02-28,1.58,138.9,17.53
2019-03-31,1.65,141.7,22.1
2019-04-30,1.58,138.9,17.43
2019-05-31,1.45,135.3,12.06
2019-06-30,1.48,136.0,13.02
2019-07-31,1.33,133.6,9.62
2019-08-31,0.95,129.4,4.93
2019-09-30,1.54,137.5,15.28
2019-10-31,1.51,136.9,14.33
2019-11-30,1.35,133.8,9.88
2019-12-31,1.44,135.2,11.91
2020-01-31,1.38,134.2,10.41
2020-02-29,1.4,134.5,10.87
2020-03-31,1.61,140.2,19.65
2020-04-30,1.49,136.4,13.61
2020-05-31,1.49,136.2,13.29
2020-06-30,1.58,138.8,17.33
2020-07-31,1.41,134.7,11.13
2020-08-31,1.45,135.3,12.09
2020-09-30,1.51,136.7,14.08
2020-10-31,1.25,132.8,8.61
2020-11-30,1.48,135.9,12.97
2020-12-31,1.44,135.2,11.83
2021-01-31,1.46,135.6,12.53
2021-02-28,1.42,134.9,11.43
2021-03-31,1.51,136.8,14.22
2021-04-30,1.53,137.3,15.05
2021-05-31,1.41,134.7,11.15
2021-06-30,1.45,135.4,12.24
2021-07-31,1.47,135.8,12.84
2021-08-31,1.44,135.1,11.78
2021-09-30,1.43,135.0,11.56
2021-10-31,1.37,134.1,10.3
2021-11-30,1.53,137.3,14.95
2021-12-31,1.43,134.9,11.53
2022-01-31,1.33,133.6,9.61
2022-02-28,1.34,133.7,9.81
2022-03-31,1.34,133.6,9.73
2022-04-30,1.57,138.5,16.93
2022-05-31,1.5,136.5,13.85
2022-06-30,1.43,134.9,11.53
2022-07-31,1.39,134.3,10.62
2022-08-31,1.56,138.1,16.23
2022-09-30,1.52,137.1,14.68
2022-10-31,1.6,139.7,18.71
2022-11-30,1.56,138.2,16.43
2022-12-31,1.36,134.0,10.15
2023-01-31,1.39,134.4,10.79
2023-02-28,1.5,136.6,13.97
2023-03-31,1.47,135.8,12.71
2023-04-30,1.64,141.4,21.61
2023-05-31,1.33,133.6,9.67
2023-06-30,1.28,133.1,8.96
2023-07-31,1.26,132.9,8.74
2023-08-31,1.48,135.9,12.91
2023-09-30,1.48,136.1,13.18
2023-10-31,1.41,134.7,11.19
2023-11-30,1.37,134.1,10.3
2023-12-31,1.27,132.9,8.76
2024-01-31,1.25,132.8,8.62
2024-02-29,1.28,133.0,8.9
2024-03-31,1.62,140.4,19.83
2024-04-30,1.65,141.7,22.1
2024-05-31,1.4,134.4,10.81
2024-06-30,1.44,135.2,11.96
2024-07-31,1.49,136.3,13.54
2024-08-31,1.54,137.6,15.48
2024-09-30,1.32,133.5,9.51
2024-10-31,1.41,134.7,11.15
2024-11-30,1.28,133.0,8.88
2024-12-31,1.11,131.2,6.71
2025-01-31,1.35,133.8,9.97
2025-02-28,1.32,133.5,9.58
2025-03-31,1.42,134.9,11.39
2025-04-30,1.42,134.8,11.26
2025-05-31,1.41,134.7,11.2
