Time,area_km2,elevation_m,changed_storage_mcm
2007-01-31,5.14,239.4,53.28
2007-02-28,5.14,239.4,53.28
2007-03-31,5.14,239.4,53.28
2007-04-30,5.02,239.1,51.85
2007-05-31,5.83,242.2,68.78
2007-06-30,5.78,242.0,67.46
2007-07-31,6.32,245.2,87.22
2007-08-31,6.66,248.6,109.62
2007-09-30,6.47,246.5,95.8
2007-10-31,5.32,239.8,55.57
2007-11-30,5.62,240.9,61.34
2007-12-31,5.91,242.6,71.07
2008-01-31,5.79,242.0,68.01
2008-02-29,5.78,241.9,67.42
2008-03-31,5.93,242.6,71.49
2008-04-30,6.07,243.4,76.24
2008-05-31,5.53,240.5,59.44
2008-06-30,6.08,243.5,76.6
2008-07-31,6.49,246.7,96.48
2008-08-31,6.47,246.5,95.52
2008-09-30,6.31,245.1,86.83
2008-10-31,6.33,245.3,88.01
2008-11-30,5.97,242.8,72.59
2008-12-31,6.35,245.6,89.59
2009-01-31,6.39,245.9,91.84
2009-02-28,6.23,244.6,83.17
2009-03-31,6.48,246.6,96.24
2009-04-30,5.64,241.0,61.85
2009-05-31,6.01,243.0,73.41
2009-06-30,5.19,239.5,53.9
2009-07-31,5.71,241.4,64.51
2009-08-31,6.58,247.8,103.7
2009-09-30,6.15,244.0,79.81
2009-10-31,6.49,246.7,96.64
2009-11-30,6.83,249.9,118.34
2009-12-31,6.93,250.7,123.48
2010-01-31,6.81,249.8,117.45
2010-02-28,6.75,249.4,114.51
2010-03-31,6.55,247.3,100.63
2010-04-30,6.39,245.9,91.79
2010-05-31,6.23,244.5,82.96
2010-06-30,6.23,244.5,82.96
2010-07-31,6.88,250.3,121.11
2010-08-31,5.99,242.9,72.93
2010-09-30,6.05,243.3,75.32
2010-10-31,6.7,249.0,111.98
2010-11-30,6.71,249.1,112.5
2010-12-31,6.72,249.2,113.02
2011-01-31,6.64,248.4,108.16
2011-02-28,6.55,247.3,100.74
2011-03-31,6.32,245.2,87.45
2011-04-30,6.55,247.2,100.11
2011-05-31,6.22,244.5,82.87
2011-06-30,5.9,242.5,70.74
2011-07-31,5.94,242.7,71.75
2011-08-31,6.68,248.8,110.77
2011-09-30,6.66,248.6,109.24
2011-10-31,6.63,248.4,107.7
2011-11-30,6.72,249.1,112.54
2011-12-31,5.75,241.8,66.42
2012-01-31,5.98,242.8,72.64
2012-02-29,6.2,244.3,81.85
2012-03-31,6.1,243.7,77.65
2012-04-30,6.01,243.0,73.39
2012-05-31,5.97,242.8,72.52
2012-06-30,5.94,242.7,71.65
2012-07-31,5.9,242.5,70.78
2012-08-31,5.92,242.6,71.28
2012-09-30,5.94,242.7,71.78
2012-10-31,6.15,244.1,80.03
2012-11-30,5.88,242.4,70.14
2012-12-31,6.08,243.5,76.52
2013-01-31,5.28,239.7,55.06
2013-02-28,6.04,243.2,74.84
2013-03-31,5.69,241.3,63.92
2013-04-30,5.38,240.0,56.24
2013-05-31,5.95,242.7,72.06
2013-06-30,6.16,244.1,80.42
2013-07-31,6.49,246.6,96.44
2013-08-31,6.15,244.0,80.01
2013-09-30,5.82,242.2,68.74
2013-10-31,6.88,250.3,120.88
2013-11-30,6.87,250.2,120.21
2013-12-31,6.85,250.1,119.18
2014-01-31,6.68,248.8,110.42
2014-02-28,6.61,248.2,106.8
2014-03-31,6.49,246.7,96.64
2014-04-30,5.52,240.5,59.08
2014-05-31,6.76,249.4,114.95
2014-06-30,5.36,239.9,56.02
2014-07-31,6.06,243.3,75.48
2014-08-31,6.75,249.4,114.34
2014-09-30,6.61,248.2,106.75
2014-10-31,6.66,248.6,109.47
2014-11-30,6.56,247.4,101.27
2014-12-31,6.43,246.3,93.9
2015-01-31,6.52,246.9,97.93
2015-02-28,6.45,246.4,94.71
2015-03-31,6.44,246.3,94.1
2015-04-30,6.39,246.0,92.18
2015-05-31,5.62,240.9,61.47
2015-06-30,6.51,246.8,97.61
2015-07-31,5.82,242.2,68.72
2015-08-31,6.38,245.8,90.94
2015-09-30,6.8,249.7,116.7
2015-10-31,6.92,250.6,122.81
2015-11-30,6.62,248.3,107.25
2015-12-31,6.6,248.1,105.89
2016-01-31,6.45,246.4,94.95
2016-02-29,6.35,245.6,89.53
2016-03-31,6.48,246.6,96.36
2016-04-30,6.47,246.5,95.52
2016-05-31,6.35,245.6,89.59
2016-06-30,6.45,246.4,94.75
2016-07-31,6.76,249.4,114.9
2016-08-31,6.69,248.9,111.34
2016-09-30,6.62,248.3,107.34
2016-10-31,6.55,247.4,101.16
2016-11-30,6.71,249.0,112.28
2016-12-31,6.73,249.2,113.37
2017-01-31,6.39,245.9,91.84
2017-02-28,6.37,245.7,90.49
2017-03-31,6.44,246.3,94.18
2017-04-30,6.48,246.6,96.0
2017-05-31,5.77,241.9,67.31
2017-06-30,6.19,244.3,81.67
2017-07-31,5.77,241.9,67.31
