Time,area_km2,elevation_m,changed_storage_mcm
2011-01-31,6.09,610.2,65.95
2011-02-28,6.09,610.2,65.95
2011-03-31,5.84,609.4,61.12
2011-04-30,5.59,608.6,56.61
2011-05-31,5.53,608.5,55.6
2011-06-30,5.98,609.9,63.77
2011-07-31,5.65,608.8,57.7
2011-08-31,5.3,607.8,51.78
2011-09-30,4.95,606.7,46.19
2011-10-31,4.59,605.6,41.08
2011-11-30,7.26,614.1,92.11
2011-12-31,5.37,608.0,52.98
2012-01-31,3.49,601.6,25.21
2012-02-29,3.5,601.7,25.33
2012-03-31,3.51,601.7,25.44
2012-04-30,4.9,606.5,45.47
2012-05-31,4.1,604.0,34.11
2012-06-30,3.93,603.3,31.35
2012-07-31,3.77,602.7,28.88
2012-08-31,3.6,602.0,26.62
2012-09-30,3.43,601.4,24.45
2012-10-31,3.26,600.8,22.28
2012-11-30,4.57,605.5,40.71
2012-12-31,5.87,609.5,61.69
2013-01-31,5.87,609.5,61.7
2013-02-28,4.36,604.9,37.86
2013-03-31,4.04,603.7,33.06
2013-04-30,4.07,603.9,33.58
2013-05-31,4.1,604.0,34.1
2013-06-30,4.82,606.3,44.3
2013-07-31,5.54,608.5,55.87
2013-08-31,5.67,608.9,58.04
2013-09-30,5.8,609.3,60.38
2013-10-31,8.5,618.9,129.29
2013-11-30,6.42,611.3,72.51
2013-12-31,8.42,618.5,126.18
2014-01-31,8.17,617.5,117.91
2014-02-28,7.69,615.7,103.71
2014-03-31,6.91,612.9,83.26
2014-04-30,4.52,605.4,40.09
2014-05-31,4.51,605.4,40.03
2014-06-30,2.8,599.0,16.88
2014-07-31,4.49,605.3,39.72
2014-08-31,6.18,610.5,67.79
2014-09-30,6.33,611.0,70.89
2014-10-31,7.25,614.1,91.91
2014-11-30,8.17,617.5,117.97
2014-12-31,5.84,609.4,61.06
2015-01-31,8.02,616.9,113.39
2015-02-28,8.41,618.4,125.86
2015-03-31,8.0,616.9,112.91
2015-04-30,7.11,613.6,88.43
2015-05-31,4.97,606.7,46.58
2015-06-30,3.56,601.9,26.12
2015-07-31,3.73,602.5,28.38
2015-08-31,3.9,603.1,30.76
2015-09-30,5.06,607.0,47.92
2015-10-31,6.28,610.9,69.9
2015-11-30,8.34,618.1,123.31
2015-12-31,8.02,616.9,113.36
2016-01-31,7.85,616.3,108.3
2016-02-29,7.07,613.5,87.37
2016-03-31,7.59,615.3,100.89
2016-04-30,7.43,614.8,96.55
2016-05-31,5.85,609.5,61.32
2016-06-30,4.11,604.0,34.19
2016-07-31,3.78,602.7,29.02
2016-08-31,5.48,608.3,54.74
2016-09-30,7.18,613.9,90.09
2016-10-31,7.11,613.6,88.25
2016-11-30,7.93,616.6,110.78
2016-12-31,4.73,606.0,42.86
2017-01-31,7.99,616.8,112.65
2017-02-28,8.28,617.9,121.16
2017-03-31,8.04,617.0,113.97
2017-04-30,7.11,613.6,88.39
2017-05-31,6.22,610.7,68.62
2017-06-30,5.19,607.4,50.09
2017-07-31,4.97,606.7,46.52
2017-08-31,4.74,606.0,43.07
2017-09-30,7.38,614.6,95.34
2017-10-31,7.63,615.5,102.15
2017-11-30,8.27,617.9,120.87
2017-12-31,6.71,612.2,78.59
2018-01-31,8.05,617.1,114.38
2018-02-28,7.26,614.2,92.16
2018-03-31,5.94,609.7,62.98
2018-04-30,4.78,606.1,43.7
2018-05-31,4.98,606.8,46.74
2018-06-30,5.55,608.5,55.98
2018-07-31,6.12,610.3,66.55
2018-08-31,6.69,612.1,78.0
2018-09-30,7.64,615.5,102.22
2018-10-31,8.51,618.9,129.52
2018-11-30,6.69,612.1,77.98
2018-12-31,8.22,617.7,119.39
2019-01-31,7.53,615.1,99.31
2019-02-28,6.96,613.1,84.53
2019-03-31,7.0,613.2,85.41
2019-04-30,5.33,607.9,52.35
2019-05-31,3.82,602.8,29.61
2019-06-30,3.0,599.7,19.02
2019-07-31,4.05,603.8,33.28
2019-08-31,3.39,601.3,23.89
2019-09-30,8.62,619.4,134.02
2019-10-31,8.96,620.8,145.98
2019-11-30,8.17,617.5,117.91
2019-12-31,8.44,618.6,126.8
2020-01-31,8.37,618.3,124.26
2020-02-29,7.72,615.8,104.65
2020-03-31,7.23,614.0,91.31
2020-04-30,6.4,611.2,72.23
2020-05-31,6.28,610.9,69.88
2020-06-30,4.57,605.5,40.79
2020-07-31,5.12,607.2,48.94
2020-08-31,8.21,617.6,119.16
2020-09-30,8.11,617.3,116.2
2020-10-31,8.38,618.3,124.6
2020-11-30,8.64,619.5,134.75
2020-12-31,8.61,619.4,133.64
2021-01-31,8.73,619.9,138.07
2021-02-28,8.27,617.9,120.95
2021-03-31,7.21,614.0,90.83
2021-04-30,5.78,609.2,59.94
2021-05-31,5.34,607.9,52.41
2021-06-30,4.4,605.0,38.5
2021-07-31,4.64,605.7,41.68
2021-08-31,6.47,611.5,73.58
2021-09-30,8.18,617.5,118.38
2021-10-31,8.56,619.1,131.6
2021-11-30,7.94,616.7,111.23
2021-12-31,8.9,620.5,143.8
2022-01-31,8.52,618.9,129.81
2022-02-28,7.77,616.0,105.88
2022-03-31,7.36,614.5,94.69
2022-04-30,5.48,608.3,54.76
2022-05-31,3.96,603.4,31.81
2022-06-30,5.72,609.1,58.96
2022-07-31,7.06,613.5,87.14
2022-08-31,7.52,615.1,98.96
2022-09-30,6.64,612.0,77.0
2022-10-31,7.58,615.3,100.69
2022-11-30,7.77,616.0,106.06
2022-12-31,7.67,615.6,103.21
2023-01-31,7.15,613.8,89.29
2023-02-28,6.61,611.9,76.31
2023-03-31,5.99,609.9,63.89
2023-04-30,6.34,611.0,70.92
2023-05-31,4.15,604.1,34.78
2023-06-30,4.19,604.3,35.39
2023-07-31,5.79,609.3,60.23
2023-08-31,5.8,609.3,60.32
2023-09-30,7.97,616.8,112.12
2023-10-31,8.52,618.9,129.94
2023-11-30,5.76,609.2,59.65
2023-12-31,8.14,617.4,117.06
2024-01-31,8.51,618.9,129.45
2024-02-29,8.19,617.6,118.59
2024-03-31,7.6,615.4,101.11
2024-04-30,6.46,611.4,73.46
2024-05-31,5.93,609.7,62.89
2024-06-30,4.27,604.6,36.66
2024-07-31,3.08,600.0,19.91
2024-08-31,5.29,607.7,51.56
2024-09-30,6.7,612.2,78.31
2024-10-31,8.11,617.3,116.33
2024-11-30,8.35,618.2,123.63
2024-12-31,8.28,617.9,121.11
2025-01-31,8.43,618.5,126.67
2025-02-28,8.17,617.5,118.04
2025-03-31,7.59,615.3,101.01
2025-04-30,5.55,608.5,56.02
2025-05-31,4.96,606.7,46.42
