Time,area_km2,elevation_m,changed_storage_mcm
1990-01-31,32.43,129.0,539.48
1990-02-28,31.25,127.6,495.06
1990-03-31,28.17,123.7,379.2
1990-04-30,26.01,120.7,297.63
1990-05-31,21.79,114.0,138.81
1990-06-30,27.29,122.5,345.87
1990-07-31,32.79,129.4,552.94
1990-08-31,29.24,125.1,419.48
1990-09-30,29.87,125.9,443.07
1990-10-31,30.5,126.7,466.67
1990-11-30,30.81,127.1,478.43
1990-12-31,31.12,127.5,490.2
1991-01-31,27.9,123.4,369.09
1991-02-28,24.69,118.7,247.99
1991-03-31,21.47,113.5,126.88
1991-04-30,18.26,107.4,5.56
1991-05-31,22.05,114.5,148.92
1991-06-30,25.85,120.5,291.8
1991-07-31,27.98,123.5,372.0
1991-08-31,30.11,126.2,452.19
1991-09-30,32.24,128.8,532.38
1991-10-31,34.37,131.2,612.58
1991-11-30,32.97,129.6,559.64
1991-12-31,33.1,129.8,564.7
1992-01-31,33.23,129.9,569.76
1992-02-29,33.37,130.1,574.82
1992-03-31,31.26,127.6,495.53
1992-04-30,32.31,128.9,534.86
1992-05-31,26.84,121.9,329.08
1992-06-30,27.25,122.5,344.46
1992-07-31,28.1,123.6,376.4
1992-08-31,28.95,124.7,408.34
1992-09-30,29.79,125.8,440.29
1992-10-31,30.64,126.9,472.23
1992-11-30,31.49,127.9,504.17
1992-12-31,32.34,128.9,536.12
1993-01-31,33.19,129.9,568.06
1993-02-28,30.96,127.3,484.31
1993-03-31,28.74,124.5,400.55
1993-04-30,25.12,119.4,264.15
1993-05-31,21.2,113.0,116.78
1993-06-30,22.9,115.9,180.71
1993-07-31,24.6,118.6,244.63
1993-08-31,26.3,121.1,308.56
1993-09-30,27.99,123.5,372.48
1993-10-31,29.69,125.7,436.41
1993-11-30,31.39,127.8,500.33
1993-12-31,33.09,129.8,564.25
1994-01-31,32.35,128.9,536.55
1994-02-28,29.11,124.9,414.5
1994-03-31,25.87,120.5,292.46
1994-04-30,20.42,111.6,87.55
1994-05-31,22.21,114.8,154.69
1994-06-30,23.99,117.7,221.83
1994-07-31,25.78,120.4,288.97
1994-08-31,27.56,122.9,356.11
1994-09-30,29.34,125.2,423.25
1994-10-31,31.13,127.5,490.38
1994-11-30,32.91,129.6,557.52
1994-12-31,32.79,129.4,553.13
1995-01-31,31.9,128.4,519.53
1995-02-28,27.97,123.4,371.41
1995-03-31,19.61,110.1,56.79
1995-04-30,19.45,109.8,50.91
1995-05-31,19.3,109.5,45.03
1995-06-30,19.14,109.2,39.15
1995-07-31,18.98,108.9,33.27
1995-08-31,18.83,108.5,27.39
1995-09-30,23.45,116.8,201.42
1995-10-31,28.07,123.6,375.45
1995-11-30,32.7,129.3,549.48
1995-12-31,32.58,129.2,545.24
1996-01-31,32.47,129.1,541.0
1996-02-29,32.36,128.9,536.76
1996-03-31,32.25,128.8,532.52
1996-04-30,30.37,126.5,462.05
1996-05-31,29.23,125.1,418.85
1996-06-30,29.67,125.7,435.63
1996-07-31,30.12,126.2,452.41
1996-08-31,30.56,126.8,469.19
1996-09-30,31.78,128.3,515.09
1996-10-31,32.32,128.9,535.24
1996-11-30,32.85,129.5,555.4
1996-12-31,32.53,129.1,543.25
1997-01-31,33.24,129.9,569.87
1997-02-28,32.93,129.6,558.4
1997-03-31,32.63,129.2,546.93
1997-04-30,28.74,124.5,400.65
1997-05-31,28.27,123.8,382.76
1997-06-30,21.27,113.1,119.56
1997-07-31,25.77,120.4,288.95
1997-08-31,30.27,126.4,458.34
1997-09-30,30.19,126.3,455.35
1997-10-31,32.5,129.1,542.31
1997-11-30,32.55,129.2,544.02
1997-12-31,32.59,129.2,545.55
1998-01-31,32.63,129.2,547.08
1998-02-28,32.49,129.1,541.75
1998-03-31,32.21,128.8,531.09
1998-04-30,29.59,125.6,432.57
1998-05-31,26.9,122.0,331.2
1998-06-30,27.94,123.4,370.31
1998-07-31,27.95,123.4,371.01
1998-08-31,27.97,123.4,371.72
1998-09-30,29.45,125.4,427.21
1998-10-31,30.92,127.2,482.71
1998-11-30,32.4,129.0,538.2
1998-12-31,31.88,128.4,518.72
1999-01-31,30.86,127.1,480.35
1999-02-28,30.44,126.6,464.51
1999-03-31,27.12,122.3,339.78
1999-04-30,21.41,113.4,124.65
1999-05-31,22.37,115.0,160.82
1999-06-30,23.33,116.6,196.99
1999-07-31,24.29,118.1,233.17
1999-08-31,25.25,119.6,269.34
1999-09-30,26.21,121.0,305.52
1999-10-31,31.53,128.0,505.5
1999-11-30,31.35,127.7,498.67
1999-12-31,32.13,128.7,528.01
2000-01-31,31.75,128.2,513.89
2000-02-29,31.87,128.4,518.5
2000-03-31,30.8,127.1,478.26
2000-04-30,25.47,119.9,277.31
2000-05-31,18.99,108.9,33.57
2000-06-30,27.8,123.2,365.36
2000-07-31,28.86,124.6,405.24
2000-08-31,29.92,126.0,445.12
2000-09-30,32.15,128.7,529.0
2000-10-31,31.7,128.2,512.08
2000-11-30,32.1,128.6,527.23
2000-12-31,32.16,128.7,529.44
2001-01-31,31.66,128.1,510.62
2001-02-28,31.08,127.4,488.52
2001-03-31,28.58,124.3,394.45
2001-04-30,23.91,117.5,218.8
2001-05-31,19.25,109.4,43.15
2001-06-30,32.52,129.1,542.89
2001-07-31,32.24,128.8,532.15
2001-08-31,31.95,128.5,521.42
2001-09-30,31.66,128.1,510.68
2001-10-31,31.38,127.8,499.95
2001-11-30,31.86,128.4,518.18
2001-12-31,31.42,127.8,501.49
2002-01-31,31.9,128.4,519.4
2002-02-28,31.84,128.3,517.19
2002-03-31,29.9,126.0,444.13
