Time,area_km2,elevation_m,changed_storage_mcm
2016-01-31,0.41,165.4,1.87
2016-02-29,0.42,165.7,1.96
2016-03-31,0.48,167.5,2.79
2016-04-30,0.54,169.4,3.76
2016-05-31,0.32,163.8,1.28
2016-06-30,0.56,170.2,4.19
2016-07-31,0.43,166.1,2.13
2016-08-31,0.48,167.6,2.82
2016-09-30,0.53,169.0,3.51
2016-10-31,0.51,168.5,3.28
2016-11-30,0.39,165.0,1.69
2016-12-31,0.51,168.3,3.2
2017-01-31,0.52,168.9,3.46
2017-02-28,0.54,169.4,3.76
2017-03-31,0.41,165.6,1.93
2017-04-30,0.6,171.5,4.95
2017-05-31,0.54,169.5,3.8
2017-06-30,0.54,169.4,3.75
2017-07-31,0.54,169.3,3.7
2017-08-31,0.39,165.1,1.74
2017-09-30,0.67,174.5,6.84
2017-10-31,0.55,169.8,3.97
2017-11-30,0.44,166.3,2.21
2017-12-31,0.43,166.0,2.08
2018-01-31,0.48,167.5,2.79
2018-02-28,0.61,172.1,5.29
2018-03-31,0.75,178.4,9.6
2018-04-30,0.36,164.5,1.51
2018-05-31,0.59,171.3,4.8
2018-06-30,0.64,173.3,6.06
2018-07-31,0.51,168.4,3.24
2018-08-31,0.64,173.4,6.16
2018-09-30,0.58,170.9,4.6
2018-10-31,0.52,168.6,3.36
2018-11-30,0.55,169.7,3.94
2018-12-31,0.63,172.7,5.71
2019-01-31,0.71,176.0,7.86
2019-02-28,0.78,180.1,10.93
2019-03-31,0.74,177.9,9.23
2019-04-30,0.74,178.1,9.38
2019-05-31,0.78,179.9,10.77
2019-06-30,0.53,169.1,3.59
2019-07-31,0.37,164.8,1.61
2019-08-31,0.73,177.0,8.61
2019-09-30,0.78,179.8,10.72
2019-10-31,0.72,176.6,8.33
2019-11-30,0.8,181.4,11.93
2019-12-31,0.77,179.7,10.61
2020-01-31,0.51,168.4,3.25
2020-02-29,0.68,174.8,7.05
2020-03-31,0.77,179.7,10.64
2020-04-30,0.76,179.1,10.17
2020-05-31,0.72,176.8,8.44
2020-06-30,0.52,168.7,3.4
2020-07-31,0.54,169.2,3.66
2020-08-31,0.66,174.2,6.64
2020-09-30,0.72,176.8,8.42
2020-10-31,0.78,180.3,11.08
2020-11-30,0.76,179.3,10.28
2020-12-31,0.65,173.5,6.21
2021-01-31,0.75,178.5,9.74
2021-02-28,0.69,175.1,7.27
2021-03-31,0.49,167.9,2.95
2021-04-30,0.53,168.9,3.5
2021-05-31,0.68,175.0,7.19
2021-06-30,0.33,164.0,1.34
2021-07-31,0.74,177.9,9.26
2021-08-31,0.7,175.9,7.8
2021-09-30,0.76,179.1,10.17
2021-10-31,0.77,179.4,10.36
2021-11-30,0.78,179.8,10.68
2021-12-31,0.79,180.5,11.22
2022-01-31,0.57,170.7,4.46
2022-02-28,0.52,168.6,3.36
2022-03-31,0.46,166.8,2.45
2022-04-30,0.68,174.8,7.05
2022-05-31,0.63,172.7,5.67
2022-06-30,0.38,164.8,1.63
2022-07-31,0.73,177.3,8.83
2022-08-31,0.63,172.9,5.83
2022-09-30,0.78,180.0,10.83
2022-10-31,0.7,175.9,7.83
2022-11-30,0.66,174.1,6.58
2022-12-31,0.74,178.1,9.38
2023-01-31,0.82,183.1,13.36
2023-02-28,0.64,173.1,5.96
2023-03-31,0.92,190.5,19.81
2023-04-30,0.83,183.7,13.85
2023-05-31,0.66,174.3,6.74
2023-06-30,0.68,174.8,7.05
2023-07-31,0.77,179.3,10.34
2023-08-31,0.73,177.3,8.79
2023-09-30,0.72,176.8,8.44
2023-10-31,0.68,174.9,7.13
2023-11-30,0.75,178.7,9.87
2023-12-31,0.65,173.7,6.34
2024-01-31,0.44,166.3,2.21
2024-02-29,0.36,164.6,1.54
2024-03-31,0.64,173.4,6.11
2024-04-30,0.83,183.7,13.85
2024-05-31,0.76,179.0,10.09
2024-06-30,0.39,165.2,1.75
2024-07-31,0.49,168.0,3.02
2024-08-31,0.79,181.1,11.7
2024-09-30,0.81,182.6,12.94
2024-10-31,0.77,179.6,10.58
2024-11-30,0.72,176.6,8.33
2024-12-31,0.38,164.9,1.65
2025-01-31,0.78,180.1,10.93
2025-02-28,0.79,180.6,11.33
2025-03-31,0.79,181.1,11.7
2025-04-30,0.8,182.1,12.48
2025-05-31,0.59,171.2,4.79
