Time,area_km2,elevation_m,changed_storage_mcm
1998-01-31,16.17,636.3,54.73
1998-02-28,16.4,636.5,57.84
1998-03-31,15.29,635.6,42.92
1998-04-30,14.03,634.4,26.0
1998-05-31,17.66,637.5,74.65
1998-06-30,12.95,633.4,11.64
1998-07-31,13.96,634.4,25.1
1998-08-31,15.85,636.1,50.38
1998-09-30,17.72,637.6,75.53
1998-10-31,16.91,636.9,64.61
1998-11-30,18.14,637.9,81.17
1998-12-31,18.23,638.0,82.28
1999-01-31,18.64,638.3,87.87
1999-02-28,19.06,638.6,93.51
1999-03-31,18.91,638.4,91.49
1999-04-30,18.7,638.3,88.58
1999-05-31,19.5,638.9,99.38
1999-06-30,20.31,639.4,110.17
1999-07-31,17.32,637.3,70.13
1999-08-31,20.69,639.7,115.33
1999-09-30,24.07,641.7,160.53
1999-10-31,23.81,641.5,157.15
1999-11-30,27.11,643.3,201.28
1999-12-31,27.51,643.5,206.66
2000-01-31,30.36,644.8,244.82
2000-02-29,30.81,645.0,250.94
2000-03-31,32.53,645.7,273.99
2000-04-30,31.94,645.5,266.07
2000-05-31,30.2,644.7,242.75
2000-06-30,29.33,644.3,231.13
2000-07-31,28.4,643.9,218.62
2000-08-31,30.62,644.9,248.33
2000-09-30,31.69,645.4,262.64
2000-10-31,31.01,645.1,253.61
2000-11-30,32.24,645.6,270.04
2000-12-31,33.2,646.0,282.89
2001-01-31,34.14,646.4,295.45
2001-02-28,33.39,646.1,285.5
2001-03-31,32.6,645.7,274.89
2001-04-30,29.18,644.3,229.03
2001-05-31,29.63,644.5,235.07
2001-06-30,30.19,644.7,242.56
2001-07-31,30.18,644.7,242.47
2001-08-31,30.17,644.7,242.38
2001-09-30,41.04,648.8,388.02
2001-10-31,34.66,646.6,302.46
2001-11-30,34.16,646.4,295.81
2001-12-31,34.57,646.5,301.33
2002-01-31,34.8,646.6,304.37
2002-02-28,37.09,647.5,335.09
2002-03-31,37.37,647.6,338.76
2002-04-30,37.39,647.6,339.11
2002-05-31,33.06,645.9,281.05
2002-06-30,30.08,644.7,241.11
2002-07-31,24.14,641.7,161.55
2002-08-31,18.21,637.9,81.99
2002-09-30,34.29,646.4,297.55
2002-10-31,33.95,646.3,292.95
2002-11-30,29.58,644.4,234.4
2002-12-31,33.1,645.9,281.6
2003-01-31,35.5,646.9,313.78
2003-02-28,35.11,646.7,308.48
2003-03-31,34.01,646.3,293.79
2003-04-30,31.68,645.4,262.49
2003-05-31,29.47,644.4,232.9
2003-06-30,26.63,643.0,194.82
2003-07-31,23.78,641.5,156.74
2003-08-31,23.4,641.3,151.56
2003-09-30,23.01,641.1,146.37
2003-10-31,24.26,641.8,163.08
2003-11-30,25.5,642.5,179.79
2003-12-31,25.59,642.5,180.99
2004-01-31,25.87,642.6,184.76
2004-02-29,26.41,642.9,191.97
2004-03-31,26.14,642.8,188.36
2004-04-30,23.09,641.1,147.43
2004-05-31,22.4,640.7,138.23
2004-06-30,24.43,641.9,165.38
2004-07-31,25.53,642.5,180.15
2004-08-31,26.63,643.0,194.91
2004-09-30,30.83,645.0,251.12
2004-10-31,37.4,647.6,339.22
2004-11-30,37.77,647.7,344.12
2004-12-31,37.79,647.7,344.38
2005-01-31,38.13,647.8,348.94
2005-02-28,38.64,648.0,355.81
2005-03-31,38.43,647.9,352.96
2005-04-30,37.58,647.6,341.64
2005-05-31,36.88,647.4,332.28
2005-06-30,35.2,646.8,309.74
2005-07-31,30.58,644.9,247.83
2005-08-31,29.57,644.4,234.21
2005-09-30,28.55,644.0,220.59
2005-10-31,34.1,646.3,294.96
2005-11-30,36.13,647.1,322.24
2005-12-31,28.4,643.9,218.67
2006-01-31,35.27,646.8,310.6
2006-02-28,37.79,647.7,344.48
2006-03-31,38.0,647.8,347.28
2006-04-30,36.18,647.1,322.9
2006-05-31,30.07,644.7,241.01
2006-06-30,27.1,643.3,201.21
2006-07-31,30.88,645.0,251.82
2006-08-31,34.66,646.6,302.43
2006-09-30,36.37,647.2,325.46
2006-10-31,39.55,648.3,367.96
2006-11-30,39.92,648.5,373.03
2006-12-31,39.79,648.4,371.26
2007-01-31,40.02,648.5,374.26
2007-02-28,40.51,648.7,380.88
2007-03-31,40.53,648.7,381.14
2007-04-30,39.3,648.2,364.64
2007-05-31,37.89,647.8,345.82
2007-06-30,29.99,644.6,239.93
2007-07-31,29.46,644.4,232.75
2007-08-31,28.92,644.1,225.57
2007-09-30,28.38,643.9,218.39
2007-10-31,33.48,646.1,286.67
2007-11-30,32.46,645.7,272.99
2007-12-31,33.11,645.9,281.68
2008-01-31,36.56,647.3,327.97
2008-02-29,36.54,647.3,327.65
2008-03-31,35.49,646.9,313.62
2008-04-30,32.04,645.5,267.41
2008-05-31,28.39,643.9,218.49
2008-06-30,24.41,641.9,165.17
2008-07-31,23.58,641.4,153.98
2008-08-31,22.74,640.9,142.79
2008-09-30,21.91,640.4,131.59
2008-10-31,23.77,641.5,156.62
2008-11-30,29.98,644.6,239.77
2008-12-31,30.89,645.0,251.95
2009-01-31,30.79,645.0,250.61
2009-02-28,29.87,644.6,238.28
2009-03-31,28.34,643.9,217.81
2009-04-30,24.13,641.7,161.4
2009-05-31,20.55,639.6,113.35
2009-06-30,19.52,638.9,99.56
2009-07-31,18.65,638.3,87.92
2009-08-31,17.78,637.6,76.27
2009-09-30,18.75,638.3,89.32
2009-10-31,18.78,638.4,89.72
2009-11-30,16.77,636.8,62.79
2009-12-31,16.72,636.8,62.08
2010-01-31,17.59,637.5,73.72
2010-02-28,17.24,637.2,69.09
2010-03-31,15.7,636.0,48.46
2010-04-30,14.48,634.9,32.14
2010-05-31,13.8,634.2,22.99
2010-06-30,13.82,634.2,23.23
2010-07-31,17.29,637.2,69.66
2010-08-31,20.75,639.7,116.09
2010-09-30,23.09,641.1,147.39
2010-10-31,24.89,642.1,171.62
2010-11-30,28.38,643.9,218.29
2010-12-31,28.52,644.0,220.24
2011-01-31,29.25,644.3,229.97
2011-02-28,29.41,644.4,232.1
2011-03-31,26.44,642.9,192.35
2011-04-30,26.45,642.9,192.46
2011-05-31,21.37,640.1,124.45
2011-06-30,22.95,641.0,145.59
2011-07-31,18.89,638.4,91.11
2011-08-31,18.26,638.0,82.69
2011-09-30,31.3,645.2,257.51
2011-10-31,39.92,648.5,373.01
2011-11-30,40.56,648.7,381.61
2011-12-31,34.75,646.6,303.72
2012-01-31,40.51,648.7,380.86
2012-02-29,40.85,648.8,385.37
2012-03-31,35.48,646.9,313.42
2012-04-30,36.29,647.2,324.34
2012-05-31,28.62,644.0,221.49
2012-06-30,28.83,644.1,224.3
2012-07-31,29.04,644.2,227.12
2012-08-31,29.25,644.3,229.93
2012-09-30,29.46,644.4,232.74
2012-10-31,31.14,645.1,255.29
2012-11-30,26.31,642.9,190.57
2012-12-31,28.12,643.8,214.81
2013-01-31,30.01,644.6,240.11
2013-02-28,28.81,644.1,224.09
2013-03-31,25.82,642.6,183.98
2013-04-30,25.19,642.3,175.56
2013-05-31,22.0,640.5,132.83
2013-06-30,18.72,638.3,88.92
2013-07-31,15.54,635.8,46.32
2013-08-31,17.52,637.4,72.79
2013-09-30,17.8,637.6,76.53
