Time,area_km2,elevation_m,changed_storage_mcm
2015-01-31,9.46,430.1,246.18
2015-02-28,9.46,430.1,246.18
2015-03-31,24.83,469.5,885.57
2015-04-30,13.88,444.6,414.74
2015-05-31,13.05,442.1,381.39
2015-06-30,12.23,439.6,349.53
2015-07-31,11.41,436.9,317.13
2015-08-31,10.58,434.1,286.32
2015-09-30,20.61,461.1,695.5
2015-10-31,23.91,467.6,840.24
2015-11-30,23.35,466.5,815.0
2015-12-31,16.19,451.0,510.0
2016-01-31,24.47,468.7,867.47
2016-02-29,37.24,545.7,3460.5
2016-03-31,28.55,476.9,1084.84
2016-04-30,27.5,474.4,1015.48
2016-05-31,24.05,467.9,846.76
2016-06-30,9.6,430.6,251.15
2016-07-31,22.13,464.2,762.49
2016-08-31,17.09,453.2,547.51
2016-09-30,18.32,456.1,598.45
2016-10-31,27.77,475.1,1033.08
2016-11-30,24.1,468.0,849.18
2016-12-31,17.44,454.1,562.0
2017-01-31,23.85,467.5,837.41
2017-02-28,26.05,471.7,941.39
2017-03-31,26.64,472.7,968.61
2017-04-30,22.49,464.9,777.0
2017-05-31,25.47,470.7,916.07
2017-06-30,25.58,470.9,920.99
2017-07-31,25.69,471.1,925.82
2017-08-31,25.79,471.2,930.45
2017-09-30,25.9,471.4,935.08
2017-10-31,11.61,437.6,325.04
2017-11-30,24.06,467.9,847.38
2017-12-31,24.33,468.4,860.27
2018-01-31,24.9,469.6,889.07
2018-02-28,18.28,456.0,596.69
2018-03-31,28.48,476.7,1080.34
2018-04-30,27.01,473.4,987.6
2018-05-31,24.01,467.8,844.92
2018-06-30,24.27,468.3,857.35
2018-07-31,25.08,470.0,898.39
2018-08-31,25.9,471.4,935.09
2018-09-30,26.72,472.8,972.48
2018-10-31,26.26,472.0,950.75
2018-11-30,24.75,469.3,881.32
2018-12-31,24.65,469.1,876.36
2019-01-31,30.46,482.3,1245.63
2019-02-28,29.6,479.7,1166.47
2019-03-31,30.45,482.3,1244.57
2019-04-30,29.33,479.0,1144.26
2019-05-31,25.41,470.6,913.45
2019-06-30,21.91,463.8,752.87
2019-07-31,25.58,470.9,921.09
2019-08-31,24.84,469.5,886.03
2019-09-30,29.42,479.2,1151.57
2019-10-31,28.23,476.1,1062.62
2019-11-30,27.2,473.8,997.6
2019-12-31,27.89,475.3,1040.36
2020-01-31,29.24,478.7,1137.43
2020-02-29,28.53,476.8,1083.2
2020-03-31,28.6,477.0,1088.13
2020-04-30,30.89,483.8,1291.03
2020-05-31,25.38,470.5,912.07
2020-06-30,17.26,453.6,554.51
2020-07-31,24.61,469.0,874.35
2020-08-31,27.78,475.1,1033.48
2020-09-30,27.58,474.6,1020.83
2020-10-31,26.89,473.2,981.17
2020-11-30,25.92,471.5,935.95
2020-12-31,26.81,473.0,977.0
2021-01-31,28.33,476.4,1069.8
2021-02-28,28.83,477.6,1105.61
2021-03-31,30.3,481.8,1229.8
2021-04-30,29.68,479.9,1172.54
2021-05-31,28.22,476.1,1062.35
2021-06-30,19.61,459.0,652.87
2021-07-31,24.06,467.9,847.09
2021-08-31,22.41,464.7,773.9
2021-09-30,26.77,472.9,974.79
2021-10-31,28.3,476.3,1067.54
2021-11-30,28.36,476.4,1071.51
2021-12-31,28.12,475.9,1055.35
2022-01-31,27.89,475.3,1040.8
2022-02-28,26.81,473.0,976.91
2022-03-31,29.15,478.5,1130.27
2022-04-30,31.81,487.3,1399.86
2022-05-31,23.42,466.7,818.22
2022-06-30,24.59,469.0,873.35
2022-07-31,24.98,469.8,893.31
2022-08-31,27.66,474.8,1026.04
2022-09-30,26.62,472.7,967.77
2022-10-31,27.64,474.8,1024.55
2022-11-30,28.06,475.7,1051.55
2022-12-31,29.43,479.2,1151.86
2023-01-31,28.92,477.9,1112.6
2023-02-28,28.37,476.5,1072.66
2023-03-31,31.83,487.4,1402.65
2023-04-30,34.34,501.9,1885.62
2023-05-31,25.81,471.3,931.1
2023-06-30,24.55,468.9,871.17
2023-07-31,14.45,446.2,437.66
2023-08-31,21.98,463.9,756.11
2023-09-30,29.51,479.4,1158.68
2023-10-31,28.27,476.2,1065.72
2023-11-30,28.28,476.2,1066.3
2023-12-31,29.61,479.7,1166.54
2024-01-31,29.14,478.4,1129.3
2024-02-29,28.84,477.6,1106.19
2024-03-31,29.78,480.2,1181.71
2024-04-30,28.18,476.0,1059.24
2024-05-31,26.23,472.0,949.23
2024-06-30,20.42,460.7,687.15
2024-07-31,14.61,446.7,444.96
2024-08-31,25.27,470.3,907.07
2024-09-30,27.07,473.5,990.68
2024-10-31,29.1,478.3,1126.09
2024-11-30,28.54,476.9,1084.08
2024-12-31,29.59,479.7,1165.17
2025-01-31,30.24,481.6,1224.21
2025-02-28,28.81,477.6,1104.53
2025-03-31,30.67,483.0,1267.05
2025-04-30,28.37,476.5,1072.31
2025-05-31,25.3,470.4,908.21
