Time,area_km2,elevation_m,changed_storage_mcm
2013-01-31,3.61,949.0,86.07
2013-02-28,4.13,953.4,102.81
2013-03-31,2.47,936.5,48.07
2013-04-30,4.04,952.7,100.08
2013-05-31,3.18,944.1,69.32
2013-06-30,1.74,927.5,29.22
2013-07-31,2.8,940.1,57.56
2013-08-31,3.16,943.9,68.61
2013-09-30,3.51,947.9,82.13
2013-10-31,3.87,951.3,94.58
2013-11-30,3.96,952.0,97.24
2013-12-31,4.04,952.7,99.99
2014-01-31,4.13,953.3,102.64
2014-02-28,4.21,953.9,105.19
2014-03-31,4.53,957.5,120.81
2014-04-30,4.58,958.0,123.31
2014-05-31,3.53,948.1,82.59
2014-06-30,3.53,948.1,82.74
2014-07-31,3.53,948.1,82.89
2014-08-31,3.54,948.2,83.04
2014-09-30,2.38,935.6,45.89
2014-10-31,2.79,940.1,57.43
2014-11-30,3.55,948.3,83.45
2014-12-31,3.12,943.6,67.65
2015-01-31,2.69,938.9,54.29
2015-02-28,2.35,935.4,45.26
2015-03-31,2.93,942.0,62.99
2015-04-30,3.15,943.8,68.48
2015-05-31,3.61,949.0,85.88
2015-06-30,4.07,952.9,100.82
2015-07-31,4.08,953.0,101.32
2015-08-31,1.78,928.2,30.48
2015-09-30,3.78,950.6,91.81
2015-10-31,3.26,944.8,71.67
2015-11-30,2.4,935.8,46.23
2015-12-31,2.1,932.3,38.38
2016-01-31,2.79,940.0,57.25
2016-02-29,3.17,944.0,69.05
2016-03-31,3.56,948.5,84.0
2016-04-30,4.31,954.6,108.11
2016-05-31,3.6,948.8,85.39
2016-06-30,2.88,940.9,59.69
2016-07-31,2.96,942.3,63.69
2016-08-31,3.04,942.9,65.65
2016-09-30,3.11,943.5,67.52
2016-10-31,3.19,944.1,69.46
2016-11-30,3.4,946.8,78.15
2016-12-31,2.72,939.3,55.32
2017-01-31,2.05,931.5,36.84
2017-02-28,3.71,950.0,89.74
2017-03-31,3.71,950.1,89.92
2017-04-30,3.5,947.8,81.63
2017-05-31,2.89,940.9,59.81
2017-06-30,2.28,934.5,43.26
2017-07-31,2.7,939.1,54.61
2017-08-31,3.12,943.5,67.63
2017-09-30,3.7,950.0,89.45
2017-10-31,3.13,943.7,68.01
2017-11-30,3.87,951.3,94.53
2017-12-31,3.72,950.1,90.09
2018-01-31,3.57,948.6,84.35
2018-02-28,3.73,950.2,90.37
2018-03-31,3.61,949.0,86.04
2018-04-30,3.89,951.5,95.21
2018-05-31,3.45,947.2,79.76
2018-06-30,3.36,946.5,77.24
2018-07-31,3.41,946.9,78.63
2018-08-31,3.46,947.4,80.31
2018-09-30,3.51,947.9,82.07
2018-10-31,3.44,947.2,79.47
2018-11-30,3.92,951.7,96.16
2018-12-31,4.19,953.8,104.74
2019-01-31,4.25,954.2,106.45
2019-02-28,4.31,954.6,108.14
2019-03-31,4.9,960.3,134.14
2019-04-30,4.21,953.9,105.21
2019-05-31,4.44,955.9,113.72
2019-06-30,4.04,952.6,99.84
2019-07-31,3.22,944.5,70.57
2019-08-31,3.2,944.3,69.84
2019-09-30,3.18,944.0,69.11
2019-10-31,4.22,954.0,105.39
2019-11-30,4.31,954.6,108.22
2019-12-31,2.75,939.7,56.31
2020-01-31,4.15,953.5,103.33
2020-02-29,4.18,953.7,104.38
2020-03-31,4.38,955.2,110.44
2020-04-30,4.41,955.6,112.26
2020-05-31,4.42,955.7,112.78
2020-06-30,3.87,951.3,94.38
2020-07-31,4.06,952.9,100.72
2020-08-31,3.48,947.6,81.1
2020-09-30,4.04,952.7,99.89
2020-10-31,3.65,949.4,87.47
2020-11-30,2.23,933.8,41.74
2020-12-31,4.14,953.4,103.02
2021-01-31,4.46,956.2,114.98
2021-02-28,4.06,952.8,100.68
2021-03-31,4.51,957.1,119.24
2021-04-30,3.78,950.6,91.94
2021-05-31,3.96,952.0,97.25
2021-06-30,3.32,946.2,76.08
2021-07-31,3.96,952.0,97.22
2021-08-31,3.5,947.8,81.78
2021-09-30,3.72,950.1,90.13
2021-10-31,2.73,939.4,55.5
2021-11-30,4.85,959.8,131.79
2021-12-31,4.82,959.6,130.81
2022-01-31,4.79,959.4,129.84
2022-02-28,4.75,959.1,128.31
2022-03-31,4.7,958.8,126.95
2022-04-30,5.13,962.9,147.23
2022-05-31,2.58,938.0,51.68
2022-06-30,4.78,959.3,129.3
2022-07-31,3.23,944.6,70.83
2022-08-31,3.21,944.3,70.09
2022-09-30,2.79,940.1,57.33
2022-10-31,3.49,947.6,81.13
2022-11-30,3.95,952.0,97.17
2022-12-31,2.09,932.1,37.99
2023-01-31,4.81,959.6,130.5
2023-02-28,3.5,947.8,81.59
2023-03-31,3.55,948.4,83.67
2023-04-30,4.8,959.5,129.96
2023-05-31,3.1,943.4,67.25
2023-06-30,2.92,941.8,62.31
2023-07-31,2.75,939.6,56.12
2023-08-31,2.07,931.8,37.43
2023-09-30,2.54,937.4,50.2
2023-10-31,3.2,944.3,69.86
2023-11-30,3.05,943.1,66.13
2023-12-31,4.8,959.5,129.99
2024-01-31,4.7,958.8,126.8
2024-02-29,4.67,958.6,125.9
2024-03-31,4.45,956.0,114.35
2024-04-30,4.65,958.5,125.44
2024-05-31,3.81,950.8,92.62
2024-06-30,3.48,947.5,80.77
2024-07-31,3.14,943.8,68.3
2024-08-31,2.81,940.2,57.87
2024-09-30,2.74,939.5,55.81
2024-10-31,2.85,940.6,58.86
2024-11-30,1.83,928.8,31.54
2024-12-31,2.36,935.4,45.43
2025-01-31,2.97,942.3,63.82
2025-02-28,3.06,943.1,66.35
2025-03-31,3.16,943.9,68.77
2025-04-30,3.66,949.5,87.82
2025-05-31,3.12,943.6,67.82
