Time,area_km2,elevation_m,changed_storage_mcm
2015-01-31,10.02,217.8,310.83
2015-02-28,10.58,221.0,343.15
2015-03-31,10.41,220.0,333.45
2015-04-30,10.24,219.1,323.9
2015-05-31,10.08,218.2,314.55
2015-06-30,10.12,218.4,317.08
2015-07-31,9.37,213.2,266.25
2015-08-31,8.59,208.6,224.91
2015-09-30,9.22,212.3,257.5
2015-10-31,8.54,208.4,223.1
2015-11-30,6.78,199.3,153.32
2015-12-31,6.25,196.9,137.73
2016-01-31,7.86,204.8,193.5
2016-02-29,9.47,213.8,271.17
2016-03-31,11.08,223.7,373.29
2016-04-30,10.91,222.8,362.91
2016-05-31,10.39,219.9,332.18
2016-06-30,9.52,214.1,273.97
2016-07-31,8.69,209.1,229.25
2016-08-31,8.31,207.2,212.56
2016-09-30,9.06,211.2,247.27
2016-10-31,9.8,216.0,293.25
2016-11-30,10.01,217.7,309.84
2016-12-31,10.22,219.0,322.42
2017-01-31,10.43,220.1,334.44
2017-02-28,10.24,219.1,323.66
2017-03-31,8.56,208.5,223.86
2017-04-30,11.02,223.4,369.48
2017-05-31,10.53,220.7,340.36
2017-06-30,9.99,217.6,308.35
2017-07-31,5.22,192.0,109.18
2017-08-31,7.35,202.0,172.32
2017-09-30,8.86,210.1,237.83
2017-10-31,9.18,212.1,255.58
2017-11-30,9.51,214.0,273.28
2017-12-31,9.22,212.3,257.6
2018-01-31,8.93,210.5,241.01
2018-02-28,9.94,217.2,304.31
2018-03-31,10.95,223.0,365.32
2018-04-30,10.49,220.5,338.28
2018-05-31,9.16,211.9,253.93
2018-06-30,9.17,212.0,254.59
2018-07-31,7.83,204.6,191.95
2018-08-31,8.12,206.2,204.24
2018-09-30,8.41,207.7,217.35
2018-10-31,8.71,209.3,230.27
2018-11-30,9.05,211.1,246.87
2018-12-31,8.4,207.7,216.83
2019-01-31,7.75,204.2,188.55
2019-02-28,7.11,201.0,164.87
2019-03-31,11.64,226.9,408.75
2019-04-30,11.28,224.8,385.56
2019-05-31,10.33,219.6,328.75
2019-06-30,10.33,219.6,329.0
2019-07-31,7.2,201.4,167.75
2019-08-31,5.55,193.6,118.29
2019-09-30,7.97,205.4,198.14
2019-10-31,9.6,214.6,279.55
2019-11-30,9.18,212.1,255.48
2019-12-31,9.5,213.9,272.88
2020-01-31,11.04,223.5,370.71
2020-02-29,11.22,224.5,381.84
2020-03-31,11.54,226.3,402.2
2020-04-30,11.16,224.2,378.26
2020-05-31,11.13,224.0,376.66
2020-06-30,10.55,220.8,341.42
2020-07-31,10.48,220.5,337.76
2020-08-31,10.1,218.3,315.7
2020-09-30,9.49,213.9,272.57
2020-10-31,9.16,211.9,253.93
2020-11-30,9.66,215.0,283.02
2020-12-31,9.54,214.2,275.32
2021-01-31,7.65,203.6,184.37
2021-02-28,11.25,224.7,383.83
2021-03-31,11.74,227.5,415.57
2021-04-30,10.37,219.8,331.18
2021-05-31,10.95,223.0,365.56
2021-06-30,10.7,221.6,350.44
2021-07-31,10.41,220.0,333.56
2021-08-31,9.95,217.2,305.05
2021-09-30,10.58,221.0,343.34
2021-10-31,10.28,219.3,326.24
2021-11-30,11.34,225.2,389.76
2021-12-31,10.59,221.0,344.02
2022-01-31,9.84,216.4,296.58
2022-02-28,7.35,202.0,172.37
2022-03-31,8.74,209.4,231.71
2022-04-30,11.24,224.6,383.33
2022-05-31,11.08,223.7,373.21
2022-06-30,11.31,225.1,387.99
2022-07-31,10.78,222.1,355.04
2022-08-31,10.97,223.2,366.96
2022-09-30,10.0,217.6,308.96
2022-10-31,9.57,214.4,277.26
2022-11-30,10.81,222.2,356.77
2022-12-31,4.76,189.7,98.13
2023-01-31,10.96,223.1,366.14
2023-02-28,5.52,193.5,117.28
2023-03-31,5.98,195.7,130.34
2023-04-30,11.82,227.8,420.17
2023-05-31,11.19,224.3,379.95
2023-06-30,11.03,223.5,370.06
2023-07-31,10.95,223.0,365.17
2023-08-31,10.53,220.7,340.16
2023-09-30,9.19,212.1,255.94
2023-10-31,9.59,214.6,278.8
2023-11-30,4.34,187.5,87.78
2023-12-31,7.69,203.8,185.87
2024-01-31,9.39,213.3,267.05
2024-02-29,11.08,223.8,373.52
2024-03-31,11.55,226.4,403.12
2024-04-30,11.8,227.7,419.04
2024-05-31,10.79,222.1,355.71
2024-06-30,11.04,223.5,370.69
2024-07-31,9.67,215.1,283.88
2024-08-31,9.99,217.6,308.55
2024-09-30,10.72,221.7,351.46
2024-10-31,10.21,218.9,322.12
2024-11-30,9.86,216.5,297.9
2024-12-31,6.79,199.4,153.84
2025-01-31,9.83,216.3,295.94
2025-02-28,8.66,209.0,228.06
2025-03-31,7.49,202.8,178.03
2025-04-30,8.81,209.9,235.57
2025-05-31,11.14,224.1,377.22
