Time,area_km2,elevation_m,changed_storage_mcm
2010-01-31,256.82,533.1,1579.17
2010-02-28,283.37,534.7,2008.71
2010-03-31,279.91,534.5,1950.64
2010-04-30,251.21,532.8,1495.98
2010-05-31,248.93,532.7,1463.29
2010-06-30,246.65,532.5,1430.59
2010-07-31,251.19,532.8,1495.71
2010-08-31,255.73,533.1,1562.11
2010-09-30,260.27,533.3,1633.42
2010-10-31,296.02,535.5,2233.12
2010-11-30,272.73,534.1,1830.29
2010-12-31,340.82,538.3,3143.84
2011-01-31,280.8,534.6,1965.59
2011-02-28,349.77,539.0,3354.79
2011-03-31,313.63,536.6,2564.31
2011-04-30,277.49,534.4,1910.05
2011-05-31,208.74,530.5,957.65
2011-06-30,234.15,531.8,1256.81
2011-07-31,259.57,533.3,1622.4
2011-08-31,221.16,531.1,1090.59
2011-09-30,267.87,533.8,1752.79
2011-10-31,314.58,536.6,2582.72
2011-11-30,341.98,538.4,3171.29
2011-12-31,282.89,534.7,2000.59
2012-01-31,290.78,535.2,2136.91
2012-02-29,307.41,536.2,2444.95
2012-03-31,273.93,534.1,1850.43
2012-04-30,240.45,532.2,1341.68
2012-05-31,249.95,532.7,1477.92
2012-06-30,259.45,533.3,1620.5
2012-07-31,268.95,533.8,1769.68
2012-08-31,278.44,534.4,1926.1
2012-09-30,287.94,535.0,2085.27
2012-10-31,289.48,535.1,2113.07
2012-11-30,301.39,535.8,2331.9
2012-12-31,277.39,534.3,1908.42
2013-01-31,294.82,535.4,2211.17
2013-02-28,301.34,535.8,2331.01
2013-03-31,272.41,534.1,1824.93
2013-04-30,249.0,532.7,1464.31
2013-05-31,226.12,531.4,1154.09
2013-06-30,203.25,530.2,900.27
2013-07-31,271.49,534.0,1809.71
2013-08-31,339.74,538.3,3118.45
2013-09-30,331.64,537.7,2935.93
2013-10-31,323.53,537.2,2761.22
2013-11-30,316.39,536.7,2617.44
2013-12-31,332.44,537.8,2953.23
2014-01-31,351.71,539.1,3407.9
2014-02-28,340.79,538.3,3143.03
2014-03-31,285.6,534.8,2045.97
2014-04-30,267.69,533.8,1749.97
2014-05-31,231.1,531.6,1217.79
2014-06-30,255.92,533.1,1565.04
2014-07-31,238.51,532.1,1313.93
2014-08-31,237.45,532.0,1298.96
2014-09-30,294.23,535.4,2200.24
2014-10-31,360.69,539.8,3670.53
