Time,area_km2,elevation_m,changed_storage_mcm
2024-01-31,1.73,529.8,26.93
2024-02-29,1.87,531.7,30.42
2024-03-31,4.1,558.5,108.74
2024-04-30,4.21,559.8,113.91
2024-05-31,4.66,565.3,138.46
2024-06-30,0.89,516.9,10.12
2024-07-31,5.01,569.8,160.45
2024-08-31,4.67,565.4,139.03
2024-09-30,6.36,587.5,261.4
2024-10-31,6.61,591.3,285.88
2024-11-30,6.43,588.9,270.21
2024-12-31,2.82,544.4,60.05
2025-01-31,6.68,592.3,292.4
2025-02-28,6.42,588.7,268.65
2025-03-31,6.33,587.2,259.18
2025-04-30,5.46,575.3,189.2
2025-05-31,6.4,588.3,266.64
