Time,area_km2,elevation_m,changed_storage_mcm
2007-01-31,7.78,452.5,63.52
2007-02-28,13.14,465.5,197.27
2007-03-31,18.76,475.9,361.98
2007-04-30,23.45,482.2,493.17
2007-05-31,21.34,479.6,435.35
2007-06-30,15.04,469.6,255.11
2007-07-31,18.55,475.6,355.94
2007-08-31,22.06,480.5,455.09
2007-09-30,25.57,484.4,547.92
2007-10-31,22.24,480.7,460.1
2007-11-30,18.9,476.2,366.17
2007-12-31,15.57,470.6,271.15
2008-01-31,7.57,452.0,59.61
2008-02-29,22.31,480.8,462.15
2008-03-31,22.46,481.0,466.27
2008-04-30,26.02,484.9,559.22
2008-05-31,24.08,482.9,509.88
2008-06-30,16.71,472.7,305.1
2008-07-31,13.63,466.5,211.42
2008-08-31,15.42,470.3,266.64
2008-09-30,13.73,466.7,214.58
2008-10-31,15.27,470.0,262.28
2008-11-30,16.81,472.9,308.01
2008-12-31,18.36,475.3,350.56
2009-01-31,13.16,465.5,197.74
2009-02-28,7.96,453.0,67.03
2009-03-31,7.94,452.9,66.61
2009-04-30,18.5,475.5,354.65
2009-05-31,15.91,471.3,281.42
2009-06-30,17.69,474.3,332.39
2009-07-31,15.14,469.8,258.22
2009-08-31,20.84,478.9,421.5
2009-09-30,20.87,479.0,422.52
2009-10-31,20.91,479.0,423.52
2009-11-30,21.05,479.2,427.23
2009-12-31,22.13,480.6,456.99
2010-01-31,24.06,482.9,509.3
2010-02-28,25.13,484.0,536.88
2010-03-31,23.32,482.0,489.68
2010-04-30,20.17,478.0,402.66
2010-05-31,18.42,475.4,352.27
2010-06-30,16.92,473.1,311.0
2010-07-31,17.06,473.3,314.94
2010-08-31,17.28,473.7,320.99
2010-09-30,17.49,474.0,327.03
2010-10-31,20.84,478.9,421.56
2010-11-30,23.72,482.5,500.17
2010-12-31,28.28,486.7,610.47
2011-01-31,29.51,487.7,637.6
2011-02-28,30.74,488.6,666.64
2011-03-31,24.92,483.8,531.4
2011-04-30,19.84,477.6,393.52
2011-05-31,18.81,476.0,363.45
2011-06-30,19.06,476.4,370.93
2011-07-31,19.31,476.8,378.4
2011-08-31,19.56,477.2,385.67
2011-09-30,19.81,477.5,392.69
2011-10-31,20.06,477.9,399.72
2011-11-30,20.31,478.2,406.75
2011-12-31,14.1,467.6,226.06
2012-01-31,7.89,452.8,65.8
2012-02-29,15.74,470.9,276.15
2012-03-31,23.59,482.3,496.8
2012-04-30,22.72,481.3,473.44
2012-05-31,21.12,479.3,429.09
2012-06-30,18.4,475.4,351.73
2012-07-31,20.87,479.0,422.28
2012-08-31,23.33,482.0,489.91
2012-09-30,25.8,484.6,553.75
2012-10-31,28.27,486.7,610.19
2012-11-30,27.72,486.3,598.58
2012-12-31,27.18,485.9,586.68
2013-01-31,25.13,484.0,536.97
2013-02-28,24.66,483.5,524.78
2013-03-31,23.3,482.0,488.93
2013-04-30,19.46,477.0,382.72
2013-05-31,18.99,476.3,368.76
2013-06-30,19.3,476.8,378.1
2013-07-31,19.62,477.2,387.15
2013-08-31,19.44,477.0,382.27
2013-09-30,19.27,476.7,377.1
2013-10-31,30.22,488.2,653.95
2013-11-30,30.0,488.1,648.66
2013-12-31,31.9,489.6,695.76
2014-01-31,29.68,487.8,641.51
2014-02-28,27.83,486.4,600.82
2014-03-31,23.01,481.7,481.33
2014-04-30,17.16,473.5,317.74
2014-05-31,17.66,474.3,331.6
2014-06-30,17.67,474.3,331.79
2014-07-31,19.2,476.6,374.99
2014-08-31,20.73,478.8,418.41
2014-09-30,30.42,488.4,658.79
2014-10-31,28.34,486.8,611.71
2014-11-30,29.84,487.9,645.09
2014-12-31,22.45,481.0,465.96
2015-01-31,30.55,488.5,662.1
2015-02-28,29.22,487.5,631.13
2015-03-31,27.05,485.8,583.67
2015-04-30,22.86,481.5,477.08
2015-05-31,18.49,475.5,354.37
2015-06-30,18.63,475.7,358.19
2015-07-31,17.73,474.4,333.26
2015-08-31,16.82,472.9,308.28
2015-09-30,16.89,473.0,310.24
2015-10-31,21.95,480.4,452.06
2015-11-30,27.29,486.0,589.4
2015-12-31,29.08,487.3,627.93
2016-01-31,30.57,488.5,662.57
2016-02-29,25.81,484.7,554.08
2016-03-31,25.26,484.1,540.15
2016-04-30,22.32,480.8,462.35
2016-05-31,19.13,476.5,373.02
2016-06-30,17.94,474.7,338.97
2016-07-31,17.25,473.6,320.23
2016-08-31,17.28,473.6,320.96
2016-09-30,13.17,465.5,198.12
2016-10-31,25.43,484.3,544.45
2016-11-30,30.08,488.1,650.59
2016-12-31,31.19,489.0,677.65
2017-01-31,31.83,489.5,694.13
2017-02-28,32.46,490.0,710.37
2017-03-31,31.22,489.0,678.46
2017-04-30,26.04,484.9,559.75
2017-05-31,22.89,481.5,477.95
2017-06-30,18.65,475.8,358.86
2017-07-31,17.34,473.8,322.79
2017-08-31,24.75,483.6,527.08
2017-09-30,30.34,488.3,656.88
2017-10-31,30.43,488.4,659.21
2017-11-30,31.76,489.5,692.27
2017-12-31,19.51,477.1,384.18
2018-01-31,32.52,490.1,712.15
2018-02-28,29.79,487.9,643.76
2018-03-31,26.61,485.4,573.44
2018-04-30,20.77,478.8,419.54
2018-05-31,18.16,475.0,345.06
2018-06-30,18.0,474.8,340.6
2018-07-31,17.83,474.5,336.15
2018-08-31,17.67,474.3,331.7
2018-09-30,30.09,488.1,650.97
2018-10-31,30.57,488.5,662.52
2018-11-30,25.65,484.5,549.98
2018-12-31,27.33,486.0,590.2
2019-01-31,29.5,487.7,637.44
2019-02-28,28.82,487.1,622.09
2019-03-31,26.73,485.5,576.16
2019-04-30,20.89,479.0,423.02
2019-05-31,16.82,472.9,308.31
2019-06-30,15.58,470.6,271.28
2019-07-31,15.83,471.1,278.91
2019-08-31,18.37,475.3,350.86
2019-09-30,27.51,486.2,594.11
2019-10-31,30.13,488.2,651.82
2019-11-30,32.07,489.7,700.3
2019-12-31,31.99,489.7,698.28
2020-01-31,31.68,489.4,690.22
2020-02-29,29.72,487.8,642.21
2020-03-31,25.14,484.0,537.11
2020-04-30,21.02,479.2,426.5
2020-05-31,17.96,474.7,339.65
2020-06-30,16.42,472.2,296.66
