Time,area_km2,elevation_m,changed_storage_mcm
1995-01-31,20.24,992.8,270.05
1995-02-28,17.08,986.4,151.1
1995-03-31,16.51,985.3,132.04
1995-04-30,17.62,987.5,169.94
1995-05-31,17.52,987.3,166.55
1995-06-30,17.43,987.1,163.16
1995-07-31,17.33,986.9,159.79
1995-08-31,17.23,986.7,156.45
1995-09-30,17.14,986.5,153.12
1995-10-31,17.04,986.3,149.82
1995-11-30,18.27,988.8,193.39
1995-12-31,19.15,990.6,226.94
1996-01-31,20.04,992.4,262.14
1996-02-29,19.65,991.6,246.36
1996-03-31,20.73,993.8,290.35
1996-04-30,20.81,993.9,293.8
1996-05-31,17.1,986.5,151.88
1996-06-30,19.08,990.4,223.88
1996-07-31,12.16,976.6,7.09
1996-08-31,13.52,979.3,42.0
1996-09-30,14.88,982.0,80.71
1996-10-31,16.25,984.7,123.27
1996-11-30,17.61,987.5,169.66
1996-12-31,18.97,990.2,219.95
1997-01-31,19.38,991.1,235.78
1997-02-28,19.79,991.9,251.97
1997-03-31,19.8,991.9,252.3
1997-04-30,19.47,991.2,239.08
1997-05-31,19.89,992.1,255.98
1997-06-30,19.09,990.5,224.3
1997-07-31,18.28,988.8,193.99
1997-08-31,17.87,988.0,178.99
1997-09-30,17.46,987.2,164.36
1997-10-31,17.05,986.4,150.08
1997-11-30,19.89,992.1,256.19
1997-12-31,19.66,991.6,246.87
1998-01-31,19.43,991.2,237.67
1998-02-28,16.55,985.3,133.22
1998-03-31,18.4,989.1,198.33
1998-04-30,20.25,992.8,270.61
1998-05-31,12.08,976.0,0.0
1998-06-30,12.52,977.3,16.03
1998-07-31,12.96,978.2,27.21
1998-08-31,13.4,979.0,38.78
1998-09-30,13.84,979.9,50.75
1998-10-31,14.28,980.8,63.13
1998-11-30,20.7,993.7,289.29
1998-12-31,20.2,992.7,268.51
1999-01-31,20.21,992.7,269.11
1999-02-28,20.66,993.6,287.41
1999-03-31,19.18,990.7,228.03
1999-04-30,17.71,987.7,173.21
1999-05-31,17.88,988.0,179.21
1999-06-30,18.04,988.4,185.3
1999-07-31,18.21,988.7,191.44
1999-08-31,18.38,989.0,197.62
1999-09-30,18.55,989.4,203.88
1999-10-31,18.72,989.7,210.19
1999-11-30,20.54,993.4,282.41
1999-12-31,17.09,986.4,151.65
2000-01-31,18.84,990.0,215.01
2000-02-29,19.61,991.5,244.75
2000-03-31,20.37,993.1,275.73
2000-04-30,17.82,987.9,177.09
2000-05-31,15.26,982.8,92.11
2000-06-30,12.71,977.7,20.62
2000-07-31,15.11,982.5,87.43
2000-08-31,17.51,987.3,166.19
2000-09-30,19.91,992.1,256.98
2000-10-31,19.89,992.1,255.79
2000-11-30,19.9,992.1,256.34
2000-12-31,18.52,989.3,202.87
2001-01-31,20.41,993.1,277.14
2001-02-28,20.36,993.0,274.99
2001-03-31,20.87,994.1,296.62
2001-04-30,20.47,993.3,279.61
2001-05-31,19.33,991.0,233.92
2001-06-30,17.55,987.4,167.62
2001-07-31,15.77,983.8,107.93
2001-08-31,13.99,980.2,54.81
2001-09-30,12.21,976.7,8.23
2001-10-31,13.7,979.6,46.84
2001-11-30,15.19,982.6,90.04
2001-12-31,16.69,985.6,137.85
2002-01-31,18.24,988.8,192.5
2002-02-28,20.03,992.4,261.77
2002-03-31,21.57,996.0,337.08
2002-04-30,18.17,988.6,189.97
2002-05-31,18.39,989.1,197.88
2002-06-30,18.6,989.5,205.89
2002-07-31,16.46,985.2,130.36
2002-08-31,14.32,980.9,64.31
2002-09-30,12.18,976.6,7.7
2002-10-31,17.27,986.8,157.67
2002-11-30,18.68,989.6,208.7
2002-12-31,19.25,990.8,230.75
2003-01-31,20.2,992.7,268.51
2003-02-28,20.47,993.3,279.61
2003-03-31,19.26,990.8,230.99
2003-04-30,18.76,989.8,211.67
2003-05-31,18.45,989.2,200.31
2003-06-30,18.5,989.3,201.94
2003-07-31,18.54,989.4,203.56
2003-08-31,18.58,989.4,205.19
2003-09-30,18.63,989.5,206.83
2003-10-31,18.67,989.6,208.47
2003-11-30,20.03,992.4,261.51
2003-12-31,19.4,991.1,236.51
2004-01-31,19.65,991.6,246.38
2004-02-29,18.91,990.1,217.43
2004-03-31,18.44,989.2,199.81
2004-04-30,20.3,992.9,272.5
2004-05-31,18.57,989.4,204.55
2004-06-30,17.64,987.5,170.57
2004-07-31,16.7,985.7,138.42
2004-08-31,15.77,983.8,108.06
2004-09-30,14.84,981.9,79.48
2004-10-31,13.91,980.1,52.71
2004-11-30,18.8,989.9,213.42
2004-12-31,20.36,993.0,275.22
2005-01-31,20.43,993.2,278.23
2005-02-28,19.87,992.0,255.22
2005-03-31,17.65,987.6,171.06
2005-04-30,17.48,987.2,165.2
2005-05-31,19.24,990.8,230.11
2005-06-30,19.22,990.7,229.38
2005-07-31,19.2,990.7,228.66
2005-08-31,19.18,990.6,227.93
2005-09-30,19.16,990.6,227.2
2005-10-31,19.14,990.6,226.47
2005-11-30,20.41,993.1,277.04
2005-12-31,19.72,991.8,249.35
2006-01-31,19.04,990.4,222.62
2006-02-28,20.07,992.4,263.08
2006-03-31,19.62,991.5,245.11
2006-04-30,19.75,991.8,250.31
2006-05-31,20.11,992.5,264.81
2006-06-30,16.8,985.9,141.77
2006-07-31,13.5,979.2,41.43
2006-08-31,18.21,988.7,191.29
2006-09-30,19.0,990.3,221.0
2006-10-31,19.79,991.9,252.03
2006-11-30,19.73,991.8,249.69
2006-12-31,20.0,992.3,260.32
2007-01-31,19.33,990.9,233.69
2007-02-28,19.44,991.2,238.14
2007-03-31,20.42,993.2,277.78
2007-04-30,20.89,994.1,297.11
2007-05-31,17.47,987.2,164.74
2007-06-30,17.98,988.2,182.93
2007-07-31,16.5,985.3,131.62
2007-08-31,15.02,982.3,84.84
2007-09-30,15.52,983.3,99.97
2007-10-31,16.01,984.3,115.59
2007-11-30,16.5,985.3,131.72
2007-12-31,15.87,984.0,111.0
2008-01-31,19.73,991.8,249.69
2008-02-29,19.88,992.1,255.46
2008-03-31,20.35,993.0,274.58
2008-04-30,19.9,992.1,256.48
2008-05-31,17.3,986.9,158.72
2008-06-30,17.57,987.4,168.3
2008-07-31,17.84,988.0,178.04
2008-08-31,18.12,988.5,187.94
2008-09-30,18.39,989.1,198.0
2008-10-31,18.66,989.6,208.21
2008-11-30,18.94,990.2,218.58
2008-12-31,20.1,992.5,264.48
2009-01-31,19.06,990.4,223.47
2009-02-28,20.31,992.9,272.98
2009-03-31,20.48,993.3,280.01
2009-04-30,20.3,992.9,272.77
2009-05-31,17.62,987.5,169.86
2009-06-30,16.89,986.0,144.78
2009-07-31,17.17,986.6,154.1
2009-08-31,17.44,987.1,163.56
2009-09-30,17.71,987.7,173.18
2009-10-31,16.89,986.0,144.74
2009-11-30,18.14,988.5,188.68
2009-12-31,17.92,988.1,180.66
2010-01-31,15.26,982.8,92.04
2010-02-28,18.13,988.5,188.36
