Time,area_km2,elevation_m,changed_storage_mcm
2019-01-31,10.36,764.0,115.65
2019-02-28,12.15,766.6,145.23
2019-03-31,18.48,774.6,267.3
2019-04-30,22.39,779.2,360.36
2019-05-31,13.29,768.2,165.93
2019-06-30,17.11,773.0,238.78
2019-07-31,8.76,761.4,91.32
2019-08-31,17.89,774.0,254.89
2019-09-30,25.52,782.5,438.58
2019-10-31,26.1,783.0,453.1
2019-11-30,26.05,783.0,451.78
2019-12-31,25.96,782.9,449.48
2020-01-31,25.78,782.7,445.07
2020-02-29,26.43,783.4,462.01
2020-03-31,28.94,785.7,526.25
2020-04-30,27.35,784.3,486.18
2020-05-31,22.1,778.9,353.37
2020-06-30,19.74,776.2,296.44
2020-07-31,17.33,773.3,243.44
2020-08-31,20.9,777.5,323.65
2020-09-30,20.97,777.6,325.22
2020-10-31,23.31,780.2,382.94
2020-11-30,22.3,779.1,358.28
2020-12-31,28.27,785.1,509.44
2021-01-31,28.52,785.3,515.56
2021-02-28,29.74,786.4,547.84
2021-03-31,31.02,787.7,585.32
2021-04-30,27.28,784.2,484.37
2021-05-31,19.66,776.1,294.51
2021-06-30,19.47,775.8,290.05
2021-07-31,21.85,778.6,347.07
2021-08-31,26.76,783.7,470.67
2021-09-30,25.24,782.2,431.7
2021-10-31,14.96,770.4,196.23
2021-11-30,31.97,788.6,614.87
2021-12-31,34.38,791.0,694.9
2022-01-31,33.88,790.5,676.62
2022-02-28,35.13,791.8,723.77
2022-03-31,34.43,791.1,696.79
2022-04-30,30.52,787.2,570.31
2022-05-31,28.37,785.2,511.78
2022-06-30,26.21,783.1,456.02
2022-07-31,26.88,783.8,473.92
2022-08-31,27.26,784.2,483.9
2022-09-30,21.34,778.0,334.23
2022-10-31,37.57,795.1,842.0
2022-11-30,37.79,795.4,854.45
2022-12-31,36.76,793.9,798.36
2023-01-31,35.71,792.5,748.56
2023-02-28,35.35,792.1,732.7
2023-03-31,33.96,790.6,679.67
2023-04-30,30.99,787.6,584.5
2023-05-31,18.23,774.3,261.89
2023-06-30,25.22,782.2,431.16
2023-07-31,13.09,768.0,162.25
2023-08-31,21.88,778.6,347.71
2023-09-30,31.35,788.0,595.43
2023-10-31,38.11,795.9,872.97
2023-11-30,38.25,796.1,879.43
2023-12-31,38.91,796.7,905.05
2024-01-31,37.38,794.8,831.81
2024-02-29,34.9,791.6,714.89
2024-03-31,30.94,787.6,582.92
2024-04-30,27.86,784.7,498.89
2024-05-31,21.6,778.3,340.78
2024-06-30,20.03,776.5,303.13
2024-07-31,22.89,779.7,372.68
2024-08-31,25.76,782.7,444.64
2024-09-30,25.78,782.7,444.95
2024-10-31,16.21,771.9,220.55
2024-11-30,38.52,796.4,890.06
2024-12-31,38.12,795.9,873.32
2025-01-31,37.49,795.0,837.75
2025-02-28,36.33,793.3,777.03
2025-03-31,32.59,789.2,634.65
2025-04-30,27.49,784.4,489.72
2025-05-31,18.63,774.8,270.46
