Time,area_km2,elevation_m,changed_storage_mcm
1999-01-31,27.6,67.9,69.95
1999-02-28,26.88,67.5,59.73
1999-03-31,26.17,67.1,49.5
1999-04-30,41.91,73.9,275.88
1999-05-31,39.05,72.9,234.67
1999-06-30,36.18,71.8,193.46
1999-07-31,33.32,70.6,152.26
1999-08-31,30.45,69.3,111.05
1999-09-30,27.59,67.9,69.84
1999-10-31,32.22,70.1,136.41
1999-11-30,30.56,69.4,112.52
1999-12-31,27.94,68.1,74.88
2000-01-31,30.76,69.4,115.46
2000-02-29,33.53,70.7,155.32
2000-03-31,31.62,69.8,127.81
2000-04-30,32.56,70.3,141.37
2000-05-31,34.58,71.1,170.48
2000-06-30,35.05,71.3,177.21
2000-07-31,35.52,71.5,183.95
2000-08-31,35.99,71.7,190.68
2000-09-30,36.46,71.9,197.42
2000-10-31,31.74,69.9,129.54
2000-11-30,38.33,72.6,224.33
2000-12-31,38.59,72.7,228.01
2001-01-31,37.63,72.3,214.31
2001-02-28,37.83,72.4,217.22
2001-03-31,37.45,72.3,211.73
2001-04-30,30.78,69.5,115.76
2001-05-31,34.45,71.1,168.47
2001-06-30,33.39,70.6,153.24
2001-07-31,33.1,70.5,149.13
2001-08-31,33.16,70.5,149.98
2001-09-30,33.22,70.6,150.84
2001-10-31,35.86,71.7,188.82
2001-11-30,37.15,72.2,207.32
2001-12-31,38.98,72.9,233.68
2002-01-31,39.15,72.9,236.17
2002-02-28,38.84,72.8,231.71
2002-03-31,38.9,72.8,232.61
2002-04-30,35.18,71.4,178.97
2002-05-31,34.9,71.3,175.01
2002-06-30,34.63,71.2,171.06
2002-07-31,34.35,71.0,167.11
2002-08-31,34.08,70.9,163.16
2002-09-30,33.8,70.8,159.21
2002-10-31,34.91,71.3,175.2
2002-11-30,36.02,71.7,191.19
2002-12-31,37.09,72.1,206.44
2003-01-31,38.15,72.5,221.69
2003-02-28,39.28,73.0,238.01
2003-03-31,35.13,71.4,178.3
2003-04-30,34.17,71.0,164.47
2003-05-31,33.21,70.5,150.64
2003-06-30,32.24,70.1,136.81
2003-07-31,31.28,69.7,122.98
2003-08-31,30.32,69.2,109.14
2003-09-30,32.47,70.2,140.1
2003-10-31,34.54,71.1,169.82
2003-11-30,36.84,72.0,202.87
2003-12-31,39.37,73.0,239.25
2004-01-31,39.61,73.1,242.7
2004-02-29,39.0,72.9,233.97
2004-03-31,35.05,71.3,177.19
