Time,area_km2,elevation_m,changed_storage_mcm
2019-01-31,3.07,344.8,71.41
2019-02-28,2.75,339.5,56.08
2019-03-31,2.76,339.8,56.71
2019-04-30,2.79,340.2,57.99
2019-05-31,2.94,342.6,64.7
2019-06-30,3.08,345.0,71.95
2019-07-31,3.86,360.6,126.73
2019-08-31,3.11,345.5,73.57
2019-09-30,3.23,347.6,80.31
2019-10-31,3.25,348.0,81.71
2019-11-30,3.15,346.2,75.64
2019-12-31,3.03,344.1,69.28
2020-01-31,3.1,345.3,73.01
2020-02-29,2.89,341.6,62.05
2020-03-31,3.02,343.9,68.62
2020-04-30,3.16,346.3,76.15
2020-05-31,3.03,344.1,69.19
2020-06-30,3.7,356.7,112.06
2020-07-31,3.45,351.4,92.9
2020-08-31,3.32,348.9,84.42
2020-09-30,3.25,348.0,81.71
2020-10-31,3.52,352.7,97.61
2020-11-30,2.95,342.7,65.02
2020-12-31,3.23,347.6,80.2
2021-01-31,2.97,343.1,66.29
2021-02-28,3.51,352.6,97.2
2021-03-31,3.12,345.7,74.26
2021-04-30,2.25,332.7,38.87
2021-05-31,3.17,346.5,76.78
2021-06-30,1.95,329.0,31.09
2021-07-31,2.7,338.7,53.82
2021-08-31,3.45,351.5,93.21
2021-09-30,3.01,343.8,68.32
2021-10-31,2.7,338.6,53.66
2021-11-30,2.89,341.7,62.09
2021-12-31,3.63,355.2,106.33
2022-01-31,2.38,334.2,42.37
2022-02-28,2.04,330.0,33.06
2022-03-31,3.21,347.2,78.98
2022-04-30,3.46,351.6,93.7
2022-05-31,3.18,346.7,77.24
2022-06-30,3.06,344.6,70.86
2022-07-31,3.55,353.3,99.76
2022-08-31,3.62,354.9,105.41
2022-09-30,3.71,357.0,113.01
2022-10-31,3.3,348.6,83.7
2022-11-30,3.13,345.9,74.86
2022-12-31,2.88,341.5,61.73
2023-01-31,2.99,343.3,66.9
2023-02-28,3.43,350.9,91.34
2023-03-31,3.2,347.0,78.3
2023-04-30,2.24,332.6,38.63
2023-05-31,3.0,343.5,67.58
2023-06-30,3.1,345.4,73.29
2023-07-31,3.01,343.8,68.36
2023-08-31,2.44,335.1,44.67
2023-09-30,3.52,352.8,97.72
2023-10-31,2.89,341.7,62.34
2023-11-30,3.25,347.9,81.32
2023-12-31,2.8,340.3,58.31
2024-01-31,2.62,337.5,50.7
2024-02-29,2.37,334.1,42.22
2024-03-31,2.3,333.2,40.06
2024-04-30,1.84,327.6,28.51
2024-05-31,3.08,344.9,71.77
2024-06-30,2.78,340.1,57.61
2024-07-31,3.67,355.9,108.95
2024-08-31,3.0,343.6,67.67
2024-09-30,2.8,340.3,58.09
2024-10-31,3.06,344.5,70.59
2024-11-30,2.33,333.6,41.0
2024-12-31,2.62,337.5,50.54
2025-01-31,2.58,337.0,49.43
2025-02-28,2.35,333.9,41.67
2025-03-31,3.18,346.7,77.24
2025-04-30,2.81,340.4,58.47
2025-05-31,2.74,339.4,55.69
