Time,area_km2,elevation_m,changed_storage_mcm
2004-01-31,2.68,72.2,62.8
2004-02-29,2.68,72.2,62.9
2004-03-31,2.36,65.2,45.23
2004-04-30,2.08,59.5,32.48
2004-05-31,2.22,62.3,38.54
2004-06-30,1.71,52.4,19.08
2004-07-31,1.37,47.9,12.14
2004-08-31,1.89,55.8,25.18
2004-09-30,2.41,66.3,47.78
2004-10-31,2.17,61.5,36.88
2004-11-30,1.94,56.7,26.98
2004-12-31,1.79,53.7,21.4
2005-01-31,1.81,54.1,22.1
2005-02-28,1.71,52.4,19.05
2005-03-31,1.82,54.4,22.56
2005-04-30,1.78,53.6,21.09
2005-05-31,1.68,52.1,18.46
2005-06-30,2.0,57.8,29.17
2005-07-31,2.31,64.2,42.94
2005-08-31,2.5,68.3,52.71
2005-09-30,2.69,72.4,63.37
2005-10-31,2.87,76.5,74.72
2005-11-30,4.28,108.8,190.47
2005-12-31,3.22,84.9,100.23
2006-01-31,4.12,105.0,174.64
2006-02-28,3.27,85.9,103.63
2006-03-31,3.28,86.1,104.28
2006-04-30,3.98,101.3,159.4
2006-05-31,2.97,78.7,81.3
2006-06-30,3.1,82.0,91.17
2006-07-31,3.23,85.1,100.82
2006-08-31,3.36,87.8,109.94
2006-09-30,3.49,90.6,119.41
2006-10-31,4.35,110.3,197.09
2006-11-30,4.28,108.8,190.47
2006-12-31,4.16,106.0,178.69
2007-01-31,3.64,93.5,129.66
2007-02-28,3.53,91.3,122.0
2007-03-31,3.39,88.5,112.16
2007-04-30,3.18,84.0,97.37
2007-05-31,2.92,77.6,77.82
2007-06-30,3.29,86.3,104.96
2007-07-31,3.66,93.8,130.97
2007-08-31,3.57,92.3,125.31
2007-09-30,3.46,90.1,117.75
2007-10-31,3.35,87.5,109.0
2007-11-30,3.93,100.1,154.98
2007-12-31,3.5,90.8,120.0
2008-01-31,3.18,84.0,97.45
2008-02-29,3.2,84.5,99.19
2008-03-31,3.72,95.0,135.42
2008-04-30,3.42,89.2,114.76
2008-05-31,3.24,85.3,101.68
2008-06-30,3.46,90.1,117.54
2008-07-31,3.67,94.1,132.02
2008-08-31,3.89,99.0,150.64
2008-09-30,4.02,102.4,164.08
2008-10-31,3.63,93.3,128.98
2008-11-30,4.0,102.0,162.46
2008-12-31,4.38,110.9,199.78
2009-01-31,4.22,107.4,184.71
2009-02-28,3.35,87.7,109.58
2009-03-31,3.38,88.2,111.19
2009-04-30,2.96,78.5,80.54
2009-05-31,3.04,80.9,87.76
2009-06-30,2.75,73.7,66.87
2009-07-31,2.97,78.9,81.71
2009-08-31,3.2,84.4,98.75
2009-09-30,3.42,89.2,114.68
2009-10-31,3.64,93.6,130.04
2009-11-30,4.32,109.8,194.67
2009-12-31,3.81,97.2,143.65
2010-01-31,3.45,89.9,116.87
2010-02-28,3.27,85.9,103.57
2010-03-31,3.5,90.8,120.3
2010-04-30,2.84,75.8,72.81
2010-05-31,2.11,60.3,34.17
2010-06-30,3.05,81.0,87.96
2010-07-31,2.11,60.3,34.13
2010-08-31,2.81,75.2,71.02
2010-09-30,3.52,91.1,121.32
2010-10-31,4.23,107.5,185.05
2010-11-30,4.2,107.0,182.78
2010-12-31,3.47,90.3,118.52
2011-01-31,4.06,103.4,168.18
2011-02-28,3.92,99.7,153.27
2011-03-31,3.51,90.9,120.64
2011-04-30,3.13,82.7,93.47
2011-05-31,2.29,63.8,41.9
2011-06-30,1.45,48.9,13.47
2011-07-31,4.08,104.0,170.27
2011-08-31,4.14,105.6,176.85
2011-09-30,4.2,107.0,182.89
2011-10-31,4.27,108.5,189.03
2011-11-30,3.81,97.1,143.13
2011-12-31,3.83,97.5,144.79
2012-01-31,3.85,97.9,146.45
2012-02-29,3.46,90.1,117.67
2012-03-31,2.87,76.5,74.72
2012-04-30,2.47,67.7,51.23
2012-05-31,1.63,51.2,16.99
2012-06-30,2.01,58.0,29.57
2012-07-31,2.39,65.8,46.55
2012-08-31,2.77,74.1,67.93
2012-09-30,3.15,83.2,95.04
2012-10-31,3.53,91.3,121.94
2012-11-30,3.43,89.3,115.06
2012-12-31,3.32,87.0,107.32
2013-01-31,3.22,84.9,100.35
2013-02-28,3.22,84.9,100.46
2013-03-31,3.14,83.1,94.54
2013-04-30,2.69,72.5,63.71
2013-05-31,2.64,71.2,60.07
2013-06-30,1.38,48.0,12.23
2013-07-31,2.12,60.5,34.74
2013-08-31,2.86,76.2,73.98
2013-09-30,3.6,92.8,127.17
2013-10-31,3.53,91.4,122.21
2013-11-30,3.0,79.8,84.41
2013-12-31,3.83,97.5,144.75
2014-01-31,3.81,97.2,143.42
2014-02-28,3.44,89.6,116.15
2014-03-31,2.76,73.9,67.33
2014-04-30,2.19,61.8,37.34
2014-05-31,1.64,51.3,17.24
2014-06-30,1.84,54.8,23.3
2014-07-31,2.18,61.6,37.06
2014-08-31,2.52,68.8,53.86
2014-09-30,2.86,76.1,73.73
2014-10-31,3.2,84.4,98.73
2014-11-30,4.33,110.0,195.45
2014-12-31,4.24,107.7,185.98
2015-01-31,4.1,104.5,172.55
2015-02-28,3.63,93.3,129.17
2015-03-31,3.45,90.0,117.42
2015-04-30,2.76,73.9,67.46
2015-05-31,2.49,68.0,51.91
2015-06-30,2.41,66.3,47.74
2015-07-31,1.54,50.0,15.14
2015-08-31,2.2,62.0,37.89
2015-09-30,2.86,76.3,74.17
2015-10-31,3.53,91.3,121.8
2015-11-30,4.09,104.4,171.97
2015-12-31,4.2,106.9,182.36
2016-01-31,4.0,101.9,161.79
2016-02-29,3.61,92.8,127.33
2016-03-31,3.59,92.5,126.29
2016-04-30,3.14,82.9,94.13
2016-05-31,2.92,77.6,77.82
2016-06-30,2.57,69.8,56.45
2016-07-31,3.12,82.6,92.89
2016-08-31,3.24,85.4,101.98
2016-09-30,3.37,88.0,110.65
2016-10-31,3.49,90.6,119.56
2016-11-30,3.58,92.4,125.86
2016-12-31,3.01,80.0,85.05
2017-01-31,4.02,102.5,164.19
2017-02-28,3.67,94.1,131.85
2017-03-31,3.55,91.8,123.64
2017-04-30,2.98,78.9,81.87
2017-05-31,2.97,78.9,81.64
2017-06-30,3.12,82.4,92.52
2017-07-31,3.26,85.7,102.99
2017-08-31,3.4,88.8,113.18
2017-09-30,3.55,91.7,123.3
2017-10-31,3.97,100.9,158.07
2017-11-30,3.67,94.2,132.18
2017-12-31,4.23,107.6,185.3
2018-01-31,3.75,95.7,137.92
2018-02-28,4.06,103.5,168.42
2018-03-31,3.88,98.8,149.61
2018-04-30,3.38,88.2,111.26
2018-05-31,2.99,79.5,83.59
2018-06-30,2.52,68.7,53.66
2018-07-31,2.37,65.3,45.46
2018-08-31,2.22,62.4,38.69
2018-09-30,2.08,59.5,32.49
2018-10-31,4.25,108.1,187.33
2018-11-30,3.49,90.6,119.41
2018-12-31,4.36,110.6,198.31
2019-01-31,4.3,109.3,192.44
2019-02-28,4.03,102.9,166.01
2019-03-31,3.5,90.7,119.95
2019-04-30,3.0,79.7,84.13
2019-05-31,2.35,64.9,44.42
2019-06-30,2.14,61.0,35.61
2019-07-31,1.89,55.8,25.2
2019-08-31,2.85,76.0,73.34
2019-09-30,4.33,109.9,195.28
2019-10-31,4.36,110.7,198.66
2019-11-30,4.06,103.5,168.26
2019-12-31,4.28,108.9,190.73
2020-01-31,4.11,104.8,173.7
2020-02-29,3.65,93.7,130.35
2020-03-31,3.32,87.1,107.45
2020-04-30,2.96,78.5,80.66
2020-05-31,2.58,69.9,56.68
2020-06-30,2.2,62.0,37.86
2020-07-31,1.48,49.2,13.91
2020-08-31,3.5,90.8,120.0
2020-09-30,3.36,87.8,109.78
2020-10-31,3.56,92.0,124.32
2020-11-30,4.17,106.3,179.78
2020-12-31,4.27,108.5,189.03
2021-01-31,4.24,107.8,186.15
2021-02-28,3.98,101.4,159.87
2021-03-31,3.62,93.0,127.99
2021-04-30,2.88,76.7,75.27
2021-05-31,2.72,73.2,65.44
2021-06-30,2.33,64.5,43.57
2021-07-31,2.65,71.4,60.67
2021-08-31,3.49,90.7,119.66
2021-09-30,3.34,87.4,108.55
2021-10-31,4.2,107.0,182.78
2021-11-30,4.24,107.7,185.98
2021-12-31,4.4,111.6,202.59
2022-01-31,4.28,108.8,190.65
2022-02-28,4.06,103.6,168.9
2022-03-31,3.88,98.9,150.22
2022-04-30,3.35,87.6,109.33
2022-05-31,2.54,69.2,54.87
2022-06-30,2.51,68.5,53.19
2022-07-31,2.36,65.1,44.99
2022-08-31,3.22,85.0,100.58
2022-09-30,3.74,95.5,136.99
2022-10-31,4.25,108.1,187.33
2022-11-30,4.39,111.3,201.36
2022-12-31,4.4,111.5,202.15
2023-01-31,4.33,110.0,195.63
2023-02-28,4.0,101.8,161.56
2023-03-31,3.68,94.4,132.95
2023-04-30,3.36,87.8,110.03
2023-05-31,2.91,77.5,77.55
2023-06-30,2.48,67.8,51.55
2023-07-31,2.88,76.7,75.22
2023-08-31,2.41,66.4,47.99
2023-09-30,3.01,80.0,84.96
2023-10-31,2.74,73.5,66.22
2023-11-30,4.37,110.8,199.26
2023-12-31,4.37,110.9,199.44
2024-01-31,4.15,105.7,177.38
2024-02-29,3.83,97.5,144.75
2024-03-31,3.67,94.1,131.98
2024-04-30,2.97,78.7,81.3
2024-05-31,2.69,72.6,63.81
2024-06-30,2.33,64.5,43.5
2024-07-31,2.93,77.9,78.89
2024-08-31,3.54,91.5,122.62
2024-09-30,3.76,96.0,139.11
2024-10-31,3.65,93.7,130.6
2024-11-30,4.4,111.6,202.68
2024-12-31,4.42,111.9,204.0
2025-01-31,4.16,106.0,178.54
2025-02-28,3.85,98.2,147.28
2025-03-31,3.24,85.2,101.37
2025-04-30,2.91,77.3,77.08
2025-05-31,2.63,70.9,59.39
