Time,area_km2,elevation_m,changed_storage_mcm
2013-01-31,95.61,445.2,1821.58
2013-02-28,88.17,441.9,1522.77
2013-03-31,82.23,439.4,1305.71
2013-04-30,57.42,429.6,620.71
2013-05-31,69.52,434.3,917.48
2013-06-30,58.36,429.9,640.81
2013-07-31,67.77,433.6,871.36
2013-08-31,77.18,437.3,1142.96
2013-09-30,86.16,441.0,1446.44
2013-10-31,95.15,445.0,1801.45
2013-11-30,74.0,436.0,1041.98
2013-12-31,100.62,447.4,2045.37
2014-01-31,99.95,447.2,2015.92
2014-02-28,99.7,447.0,2005.07
2014-03-31,94.25,444.6,1765.2
2014-04-30,45.49,425.1,389.77
2014-05-31,73.4,435.8,1025.01
2014-06-30,33.35,420.8,221.05
2014-07-31,51.17,427.2,492.77
2014-08-31,79.19,438.1,1206.2
2014-09-30,79.08,438.1,1202.66
2014-10-31,94.01,444.5,1755.46
2014-11-30,80.32,438.6,1242.97
2014-12-31,82.37,439.4,1310.42
2015-01-31,95.55,445.1,1818.95
2015-02-28,94.14,444.5,1760.88
2015-03-31,87.01,441.4,1478.7
2015-04-30,79.84,438.4,1227.3
2015-05-31,49.49,426.6,460.31
2015-06-30,44.58,424.8,374.88
2015-07-31,39.67,423.0,299.09
2015-08-31,62.74,431.6,743.92
2015-09-30,62.04,431.4,726.93
2015-10-31,70.19,434.5,935.61
2015-11-30,66.56,433.1,840.05
2015-12-31,62.92,431.7,748.3
2016-01-31,65.35,432.7,809.19
2016-02-29,73.67,435.9,1032.63
2016-03-31,73.43,435.8,1025.85
2016-04-30,69.33,434.2,912.34
2016-05-31,63.64,432.0,765.68
2016-06-30,42.07,423.8,334.57
2016-07-31,58.6,430.0,645.9
2016-08-31,75.12,436.5,1078.03
2016-09-30,91.65,443.5,1660.73
2016-10-31,73.04,435.6,1014.88
2016-11-30,81.14,438.9,1269.92
2016-12-31,91.46,443.4,1653.32
2017-01-31,81.85,439.2,1293.16
2017-02-28,87.03,441.4,1479.21
2017-03-31,81.39,439.0,1278.12
2017-04-30,82.52,439.5,1315.2
2017-05-31,74.58,436.2,1060.7
2017-06-30,48.64,426.2,444.03
2017-07-31,59.23,430.3,660.68
2017-08-31,69.83,434.4,925.67
2017-09-30,80.42,438.6,1246.42
2017-10-31,91.02,443.2,1635.44
2017-11-30,99.17,446.8,1981.52
2017-12-31,97.17,445.9,1891.37
2018-01-31,99.72,447.1,2005.98
2018-02-28,90.17,442.8,1601.63
2018-03-31,84.17,440.2,1371.38
2018-04-30,73.1,435.6,1016.5
2018-05-31,54.26,428.4,554.81
2018-06-30,63.1,431.8,752.53
2018-07-31,71.93,435.2,983.24
2018-08-31,80.76,438.8,1257.65
2018-09-30,89.6,442.5,1579.06
