Time,area_km2,elevation_m,changed_storage_mcm
2006-01-31,0.02,498.1,0.41
2006-02-28,0.01,489.6,0.27
2006-03-31,0.02,493.7,0.33
2006-04-30,0.02,498.1,0.41
2006-05-31,0.02,493.7,0.33
2006-06-30,0.01,486.6,0.22
2006-07-31,0.01,479.5,0.14
2006-08-31,0.01,470.8,0.05
2006-09-30,0.0,465.7,0.02
2006-10-31,0.02,492.3,0.31
2006-11-30,0.02,492.3,0.31
2006-12-31,0.02,493.7,0.33
2007-01-31,0.02,496.7,0.38
2007-02-28,0.02,499.7,0.44
2007-03-31,0.02,,
2007-04-30,0.01,489.5,0.26
2007-05-31,0.01,481.8,0.16
2007-06-30,0.01,482.6,0.17
2007-07-31,0.01,483.6,0.18
2007-08-31,0.01,485.2,0.2
2007-09-30,0.01,489.6,0.27
2007-10-31,0.01,479.5,0.14
2007-11-30,0.01,469.7,0.04
2007-12-31,0.02,493.7,0.33
2008-01-31,0.02,493.0,0.32
2008-02-29,0.02,492.3,0.31
2008-03-31,0.02,491.5,0.29
2008-04-30,0.01,490.9,0.28
2008-05-31,0.01,487.7,0.24
2008-06-30,0.01,483.3,0.18
2008-07-31,0.01,481.8,0.16
2008-08-31,0.02,495.2,0.35
2008-09-30,0.01,490.9,0.28
2008-10-31,0.01,482.8,0.17
2008-11-30,0.01,481.8,0.16
2008-12-31,0.02,496.7,0.38
2009-01-31,0.02,,
2009-02-28,0.01,481.8,0.16
2009-03-31,0.01,470.8,0.05
2009-04-30,0.0,464.9,0.01
2009-05-31,0.01,481.8,0.16
2009-06-30,0.01,482.8,0.17
2009-07-31,0.01,482.8,0.17
2009-08-31,0.01,479.5,0.14
2009-09-30,0.01,472.9,0.07
2009-10-31,0.01,482.8,0.17
2009-11-30,0.02,495.2,0.35
2009-12-31,0.01,489.6,0.27
2010-01-31,0.02,492.3,0.31
2010-02-28,0.02,492.3,0.31
2010-03-31,0.02,,
2010-04-30,0.01,490.9,0.28
2010-05-31,0.01,490.9,0.28
2010-06-30,0.01,486.6,0.22
2010-07-31,0.01,482.8,0.17
2010-08-31,0.01,481.3,0.16
2010-09-30,0.01,474.8,0.09
2010-10-31,0.01,482.8,0.17
2010-11-30,0.01,481.8,0.16
2010-12-31,0.01,489.6,0.27
2011-01-31,0.01,486.7,0.23
2011-02-28,0.01,484.6,0.2
2011-03-31,0.02,492.3,0.31
2011-04-30,0.02,496.7,0.38
2011-05-31,0.01,482.8,0.17
2011-06-30,0.01,482.8,0.17
2011-07-31,0.01,482.8,0.17
2011-08-31,0.01,481.8,0.16
2011-09-30,0.01,483.9,0.19
2011-10-31,0.01,490.2,0.27
2011-11-30,0.02,492.3,0.31
2011-12-31,0.02,492.0,0.3
2012-01-31,0.02,491.8,0.3
2012-02-29,0.02,491.5,0.29
2012-03-31,0.02,491.3,0.29
2012-04-30,0.01,491.0,0.29
2012-05-31,0.01,490.9,0.28
2012-06-30,0.01,490.2,0.27
2012-07-31,0.01,487.1,0.23
2012-08-31,0.01,484.3,0.19
2012-09-30,0.01,482.9,0.18
2012-10-31,0.01,482.3,0.17
2012-11-30,0.01,481.5,0.16
2012-12-31,0.01,479.5,0.14
2013-01-31,0.01,482.5,0.17
2013-02-28,0.01,485.7,0.21
2013-03-31,0.01,490.9,0.28
2013-04-30,0.02,492.3,0.31
2013-05-31,0.01,481.8,0.16
2013-06-30,0.01,479.4,0.14
2013-07-31,0.01,482.8,0.17
2013-08-31,0.01,489.5,0.26
2013-09-30,0.01,484.6,0.2
2013-10-31,0.01,482.8,0.17
2013-11-30,0.01,466.6,0.02
2013-12-31,0.01,481.8,0.16
2014-01-31,0.02,,
2014-02-28,0.01,484.6,0.2
2014-03-31,0.01,482.8,0.17
2014-04-30,0.01,481.8,0.16
2014-05-31,0.01,484.5,0.2
2014-06-30,0.01,479.4,0.14
2014-07-31,0.01,472.9,0.07
2014-08-31,0.01,469.6,0.04
2014-09-30,0.01,479.4,0.14
2014-10-31,0.01,484.6,0.2
2014-11-30,0.01,471.8,0.06
2014-12-31,0.02,493.7,0.33
2015-01-31,0.01,489.6,0.27
2015-02-28,0.01,479.5,0.14
2015-03-31,0.01,471.8,0.06
2015-04-30,0.01,484.6,0.2
2015-05-31,0.01,481.8,0.16
2015-06-30,0.01,481.3,0.16
2015-07-31,0.01,479.4,0.14
2015-08-31,0.01,482.8,0.17
2015-09-30,0.01,489.5,0.26
2015-10-31,0.02,492.3,0.3
2015-11-30,0.01,489.5,0.26
2015-12-31,0.01,469.7,0.04
2016-01-31,0.01,482.8,0.17
2016-02-29,0.01,484.6,0.2
2016-03-31,0.01,474.8,0.09
2016-04-30,0.01,482.3,0.17
2016-05-31,0.01,489.5,0.26
2016-06-30,0.01,484.6,0.2
2016-07-31,0.01,481.8,0.16
2016-08-31,0.01,479.4,0.14
2016-09-30,0.01,474.8,0.09
2016-10-31,0.01,472.9,0.07
2016-11-30,0.01,482.8,0.17
2016-12-31,0.01,481.8,0.16
2017-01-31,0.01,481.1,0.15
2017-02-28,0.01,477.7,0.12
2017-03-31,0.01,474.8,0.09
2017-04-30,0.01,481.3,0.16
2017-05-31,0.01,482.8,0.17
2017-06-30,0.01,482.3,0.17
2017-07-31,0.01,481.8,0.16
2017-08-31,0.01,471.8,0.06
2017-09-30,0.01,482.8,0.17
2017-10-31,0.01,471.8,0.06
2017-11-30,0.01,472.9,0.07
2017-12-31,0.01,472.9,0.07
2018-01-31,0.01,469.6,0.04
2018-02-28,0.01,489.6,0.27
2018-03-31,0.01,474.8,0.09
2018-04-30,0.01,489.5,0.26
2018-05-31,0.01,483.6,0.18
2018-06-30,0.01,481.8,0.16
2018-07-31,0.02,492.3,0.31
2018-08-31,0.01,489.5,0.26
2018-09-30,0.01,486.6,0.22
2018-10-31,0.01,484.5,0.2
2018-11-30,0.01,472.9,0.07
2018-12-31,0.02,496.7,0.38
2019-01-31,0.02,495.2,0.35
2019-02-28,0.02,493.7,0.33
2019-03-31,0.02,492.3,0.31
2019-04-30,0.01,490.9,0.28
2019-05-31,0.02,492.3,0.3
2019-06-30,0.0,464.9,0.01
2019-07-31,0.02,,
2019-08-31,0.02,495.2,0.35
2019-09-30,0.02,495.2,0.35
2019-10-31,0.01,490.9,0.28
2019-11-30,0.0,465.7,0.02
2019-12-31,0.02,498.1,0.41
2020-01-31,0.02,496.7,0.38
2020-02-29,0.01,471.8,0.06
2020-03-31,0.01,490.9,0.28
2020-04-30,0.01,472.9,0.07
2020-05-31,0.02,492.3,0.31
2020-06-30,0.02,492.3,0.3
2020-07-31,0.01,479.4,0.14
2020-08-31,0.01,472.9,0.07
2020-09-30,0.02,,
2020-10-31,0.01,489.5,0.26
2020-11-30,0.01,489.5,0.26
2020-12-31,0.0,465.7,0.02
2021-01-31,0.01,484.6,0.2
2021-02-28,0.01,482.8,0.17
2021-03-31,0.01,474.8,0.09
2021-04-30,0.01,467.5,0.03
2021-05-31,0.02,496.7,0.38
2021-06-30,0.01,484.6,0.2
2021-07-31,0.02,493.7,0.33
2021-08-31,0.02,499.7,0.44
2021-09-30,0.01,490.9,0.28
2021-10-31,0.02,,
2021-11-30,0.02,,
2021-12-31,0.02,493.7,0.33
2022-01-31,0.02,,
2022-02-28,0.02,493.7,0.33
2022-03-31,0.01,489.5,0.26
2022-04-30,0.01,490.9,0.28
2022-05-31,0.01,484.6,0.2
2022-06-30,0.01,484.6,0.2
2022-07-31,0.01,484.6,0.2
2022-08-31,0.02,493.7,0.33
2022-09-30,0.02,496.7,0.38
2022-10-31,0.02,496.7,0.38
2022-11-30,0.02,,
2022-12-31,0.01,490.9,0.28
2023-01-31,0.02,496.7,0.38
2023-02-28,0.02,,
2023-03-31,0.02,492.3,0.31
2023-04-30,0.02,496.7,0.38
2023-05-31,0.02,496.7,0.38
2023-06-30,0.02,493.7,0.33
2023-07-31,0.02,493.7,0.33
2023-08-31,0.01,484.6,0.2
2023-09-30,0.01,467.5,0.03
2023-10-31,0.01,474.8,0.09
2023-11-30,0.02,,
2023-12-31,0.02,498.1,0.41
2024-01-31,0.01,484.6,0.2
2024-02-29,0.01,484.6,0.2
2024-03-31,0.01,490.9,0.28
2024-04-30,0.02,493.7,0.33
2024-05-31,0.02,493.7,0.33
2024-06-30,0.01,469.6,0.04
2024-07-31,0.01,490.9,0.28
2024-08-31,0.01,481.8,0.16
2024-09-30,0.02,492.3,0.31
2024-10-31,0.01,484.6,0.2
2024-11-30,0.02,492.3,0.31
2024-12-31,0.01,479.4,0.14
2025-01-31,0.02,498.1,0.41
2025-02-28,0.01,489.6,0.27
2025-03-31,0.02,492.3,0.31
2025-04-30,0.02,498.1,0.41
2025-05-31,0.01,489.5,0.26
