Time,area_km2,elevation_m,changed_storage_mcm
2017-01-31,119.15,71.5,715.17
2017-02-28,119.15,71.5,715.17
2017-03-31,119.15,71.5,715.17
2017-04-30,119.15,71.5,715.17
2017-05-31,119.15,71.5,715.17
2017-06-30,119.15,71.5,715.17
2017-07-31,119.15,71.5,715.17
2017-08-31,119.15,71.5,715.17
2017-09-30,119.15,71.5,715.17
2017-10-31,229.67,75.5,1390.44
2017-11-30,173.04,73.6,1009.42
2017-12-31,232.72,75.6,1414.8
2018-01-31,234.75,75.6,1431.06
2018-02-28,241.43,75.9,1484.51
2018-03-31,242.16,75.9,1490.33
2018-04-30,236.29,75.7,1443.4
2018-05-31,187.57,74.0,1090.68
2018-06-30,138.85,72.4,823.13
2018-07-31,179.29,73.8,1043.79
2018-08-31,225.06,75.3,1353.63
2018-09-30,270.84,77.0,1765.55
2018-10-31,261.79,76.6,1676.9
2018-11-30,240.95,75.8,1480.63
2018-12-31,253.35,76.3,1594.21
2019-01-31,272.23,77.0,1780.72
2019-02-28,275.28,77.2,1820.9
2019-03-31,290.19,77.9,2017.15
2019-04-30,294.49,78.1,2082.63
2019-05-31,290.93,77.9,2026.85
2019-06-30,246.06,76.0,1522.73
2019-07-31,222.28,75.2,1331.38
2019-08-31,181.76,73.8,1057.39
2019-09-30,297.76,78.3,2148.57
2019-10-31,307.51,79.0,2345.47
2019-11-30,301.77,78.6,2229.58
2019-12-31,292.28,78.0,2044.64
2020-01-31,272.65,77.0,1786.26
2020-02-29,297.33,78.3,2139.99
2020-03-31,304.56,78.8,2285.82
2020-04-30,279.09,77.3,1871.01
2020-05-31,295.34,78.1,2099.87
2020-06-30,284.3,77.6,1939.69
2020-07-31,260.13,76.6,1660.55
2020-08-31,253.92,76.3,1599.73
2020-09-30,268.7,76.9,1744.55
2020-10-31,293.2,78.0,2056.82
2020-11-30,317.71,79.9,2654.71
2020-12-31,315.54,79.7,2587.75
2021-01-31,295.17,78.1,2096.4
2021-02-28,305.74,78.8,2309.65
2021-03-31,309.15,79.1,2389.72
2021-04-30,308.31,79.0,2363.43
2021-05-31,275.89,77.2,1828.98
2021-06-30,297.34,78.3,2140.19
2021-07-31,264.63,76.7,1704.69
2021-08-31,143.62,72.6,848.87
2021-09-30,300.32,78.5,2200.28
2021-10-31,151.45,72.8,891.08
2021-11-30,316.71,79.8,2623.84
2021-12-31,312.96,79.5,2507.73
2022-01-31,305.54,78.8,2305.59
2022-02-28,297.23,78.3,2137.97
2022-03-31,292.66,78.0,2049.65
2022-04-30,298.32,78.3,2159.96
2022-05-31,213.47,74.9,1264.8
2022-06-30,289.42,77.8,2007.01
2022-07-31,309.11,79.1,2388.49
2022-08-31,312.58,79.4,2495.86
2022-09-30,253.51,76.3,1595.7
2022-10-31,310.5,79.2,2431.4
2022-11-30,308.13,79.0,2358.1
2022-12-31,303.94,78.7,2273.34
2023-01-31,305.85,78.8,2311.93
2023-02-28,303.81,78.7,2270.65
2023-03-31,285.1,77.6,1950.18
2023-04-30,283.28,77.5,1926.18
2023-05-31,269.7,76.9,1754.35
2023-06-30,262.64,76.7,1685.2
2023-07-31,263.3,76.7,1691.68
2023-08-31,121.17,71.6,726.38
2023-09-30,122.05,71.7,731.32
2023-10-31,303.43,78.7,2263.04
2023-11-30,301.91,78.6,2232.39
2023-12-31,303.09,78.7,2256.29
2024-01-31,295.95,78.2,2112.15
2024-02-29,291.87,77.9,2039.3
2024-03-31,287.88,77.8,1986.78
2024-04-30,289.71,77.8,2010.79
2024-05-31,261.04,76.6,1669.47
2024-06-30,155.17,73.0,911.11
2024-07-31,126.72,71.9,757.35
2024-08-31,248.47,76.1,1546.37
2024-09-30,219.93,75.1,1312.56
2024-10-31,283.76,77.6,1932.56
2024-11-30,292.94,78.0,2053.37
2024-12-31,294.64,78.1,2085.7
2025-01-31,301.3,78.5,2220.0
2025-02-28,297.18,78.3,2136.94
2025-03-31,292.95,78.0,2053.51
2025-04-30,292.32,78.0,2045.25
2025-05-31,277.69,77.3,1852.57
