Time,area_km2,elevation_m,changed_storage_mcm
1990-01-31,268.47,146.1,2078.27
1990-02-28,248.96,143.9,1508.34
1990-03-31,243.39,143.3,1360.39
1990-04-30,250.83,144.1,1559.8
1990-05-31,212.41,140.1,639.15
1990-06-30,213.03,140.2,652.05
1990-07-31,213.65,140.2,664.95
1990-08-31,214.27,140.3,677.84
1990-09-30,228.55,141.7,994.53
1990-10-31,242.83,143.2,1345.99
1990-11-30,247.81,143.7,1477.66
1990-12-31,233.03,142.2,1100.96
1991-01-31,225.86,141.4,932.34
1991-02-28,225.42,141.4,922.09
1991-03-31,229.34,141.8,1012.75
1991-04-30,206.54,139.5,520.13
1991-05-31,183.74,137.4,104.13
1991-06-30,209.69,139.8,582.98
1991-07-31,235.64,142.4,1164.5
1991-08-31,261.59,145.3,1867.69
1991-09-30,287.54,148.4,2722.84
1991-10-31,313.49,151.9,3777.47
1991-11-30,311.01,151.5,3666.36
1991-12-31,304.35,150.6,3379.39
1992-01-31,297.69,149.7,3108.32
1992-02-29,291.04,148.8,2851.64
1992-03-31,280.87,147.5,2486.6
1992-04-30,258.05,144.9,1763.6
1992-05-31,275.93,146.9,2319.12
1992-06-30,228.63,141.7,996.34
1992-07-31,235.76,142.4,1167.36
1992-08-31,242.88,143.2,1347.49
1992-09-30,250.01,144.0,1537.39
1992-10-31,257.14,144.8,1737.27
1992-11-30,250.37,144.0,1547.1
1992-12-31,239.15,142.8,1251.66
1993-01-31,238.66,142.8,1239.51
1993-02-28,234.36,142.3,1132.82
1993-03-31,237.41,142.6,1208.51
1993-04-30,215.16,140.4,696.44
1993-05-31,236.88,142.6,1195.18
1993-06-30,195.38,138.5,307.52
1993-07-31,240.05,142.9,1274.57
1993-08-31,220.48,140.9,811.35
1993-09-30,254.11,144.4,1651.14
1993-10-31,257.32,144.8,1742.5
1993-11-30,257.65,144.8,1751.75
1993-12-31,255.04,144.5,1677.46
1994-01-31,259.87,145.1,1816.97
1994-02-28,243.53,143.3,1364.2
1994-03-31,241.64,143.1,1315.54
1994-04-30,219.4,140.8,787.6
1994-05-31,233.57,142.2,1113.89
1994-06-30,227.92,141.6,980.0
1994-07-31,222.27,141.1,851.45
1994-08-31,216.63,140.5,728.05
1994-09-30,210.98,140.0,609.64
1994-10-31,205.33,139.4,496.07
1994-11-30,317.12,152.4,3944.94
1994-12-31,313.16,151.8,3762.18
1995-01-31,309.24,151.3,3588.26
1995-02-28,295.47,149.4,3021.16
1995-03-31,284.03,147.9,2596.98
1995-04-30,271.59,146.4,2177.36
1995-05-31,245.22,143.5,1408.69
1995-06-30,287.21,148.3,2710.79
1995-07-31,288.43,148.5,2755.52
1995-08-31,289.64,148.6,2800.25
1995-09-30,290.86,148.8,2844.98
1995-10-31,292.07,149.0,2890.94
1995-11-30,293.28,149.1,2937.11
1995-12-31,303.8,150.5,3356.39
1996-01-31,296.98,149.6,3080.22
1996-02-29,297.83,149.7,3113.58
1996-03-31,285.85,148.2,2661.81
1996-04-30,270.59,146.3,2145.11
1996-05-31,249.75,143.9,1530.15
1996-06-30,246.76,143.6,1449.53
1996-07-31,243.77,143.3,1370.15
1996-08-31,265.7,145.7,1992.18
1996-09-30,283.18,147.8,2566.55
1996-10-31,294.6,149.3,2987.16
1996-11-30,299.55,149.9,3182.42
1996-12-31,295.29,149.4,3013.93
1997-01-31,293.83,149.2,2957.98
1997-02-28,293.17,149.1,2932.99
1997-03-31,295.16,149.4,3008.81
