Time,area_km2,elevation_m,changed_storage_mcm
2009-01-31,0.83,1239.5,12.55
2009-02-28,0.85,1240.7,13.51
2009-03-31,0.8,1237.5,10.89
2009-04-30,0.74,1235.2,9.14
2009-05-31,0.69,1233.6,7.95
2009-06-30,0.72,1234.7,8.76
2009-07-31,0.76,1235.9,9.61
2009-08-31,0.79,1237.3,10.73
2009-09-30,0.82,1239.2,12.25
2009-10-31,0.52,1228.6,4.89
2009-11-30,0.62,1231.3,6.43
2009-12-31,0.68,1233.1,7.65
2010-01-31,0.71,1234.1,8.32
2010-02-28,0.59,1230.4,5.92
2010-03-31,0.75,1235.5,9.36
2010-04-30,0.75,1235.7,9.5
2010-05-31,0.76,1235.8,9.6
2010-06-30,0.76,1236.0,9.69
2010-07-31,0.76,1236.1,9.81
2010-08-31,0.77,1236.3,9.94
2010-09-30,0.78,1236.8,10.31
2010-10-31,0.74,1235.4,9.27
2010-11-30,0.71,1234.2,8.36
2010-12-31,0.66,1232.4,7.16
2011-01-31,0.64,1231.7,6.69
2011-02-28,0.48,1227.8,4.48
2011-03-31,0.53,1228.7,4.96
2011-04-30,0.62,1231.1,6.35
2011-05-31,0.6,1230.5,5.96
2011-06-30,0.53,1228.8,5.01
2011-07-31,0.46,1227.4,4.3
2011-08-31,0.52,1228.4,4.82
2011-09-30,0.57,1229.7,5.51
2011-10-31,0.67,1232.9,7.5
2011-11-30,0.63,1231.4,6.51
2011-12-31,0.59,1230.3,5.82
2012-01-31,0.58,1230.1,5.75
2012-02-29,0.58,1230.0,5.68
2012-03-31,0.56,1229.6,5.44
2012-04-30,0.54,1229.2,5.2
2012-05-31,0.52,1228.5,4.85
2012-06-30,0.54,1229.1,5.16
2012-07-31,0.57,1229.7,5.49
2012-08-31,0.59,1230.3,5.84
2012-09-30,0.61,1230.9,6.22
2012-10-31,0.64,1231.6,6.66
2012-11-30,0.56,1229.6,5.43
2012-12-31,0.55,1229.3,5.28
2013-01-31,0.6,1230.7,6.07
2013-02-28,0.65,1232.0,6.88
2013-03-31,0.69,1233.5,7.89
2013-04-30,0.63,1231.3,6.48
2013-05-31,0.61,1230.9,6.18
2013-06-30,0.57,1229.9,5.59
2013-07-31,0.62,1231.1,6.35
2013-08-31,0.67,1232.9,7.48
2013-09-30,0.59,1230.3,5.85
2013-10-31,0.65,1232.0,6.92
2013-11-30,0.64,1231.7,6.68
2013-12-31,0.6,1230.6,6.0
2014-01-31,0.5,1228.0,4.59
2014-02-28,0.5,1228.2,4.67
2014-03-31,0.55,1229.3,5.26
2014-04-30,0.61,1230.8,6.12
2014-05-31,0.58,1230.1,5.71
2014-06-30,0.55,1229.4,5.34
2014-07-31,0.53,1228.8,4.98
2014-08-31,0.5,1228.0,4.59
2014-09-30,0.47,1227.4,4.31
2014-10-31,0.66,1232.4,7.14
2014-11-30,0.63,1231.3,6.48
2014-12-31,0.62,1231.1,6.3
2015-01-31,0.62,1231.3,6.43
2015-02-28,0.59,1230.3,5.82
2015-03-31,0.87,1242.2,14.77
2015-04-30,0.73,1234.8,8.8
2015-05-31,0.54,1229.1,5.14
2015-06-30,0.6,1230.6,6.04
2015-07-31,0.61,1230.9,6.19
2015-08-31,0.62,1231.2,6.37
2015-09-30,0.63,1231.5,6.55
2015-10-31,0.64,1231.8,6.74
2015-11-30,0.58,1230.0,5.65
2015-12-31,0.59,1230.2,5.8
2016-01-31,0.7,1233.8,8.1
2016-02-29,0.62,1231.2,6.37
2016-03-31,0.67,1233.1,7.62
2016-04-30,0.62,1231.1,6.3
2016-05-31,0.57,1229.7,5.52
2016-06-30,0.65,1232.2,7.04
2016-07-31,0.74,1235.3,9.18
2016-08-31,0.83,1239.3,12.36
2016-09-30,0.56,1229.5,5.42
2016-10-31,0.68,1233.3,7.77
2016-11-30,0.7,1233.9,8.18
2016-12-31,0.62,1231.0,6.27
2017-01-31,0.61,1230.8,6.14
2017-02-28,0.67,1232.7,7.38
2017-03-31,0.7,1234.0,8.22
2017-04-30,0.58,1230.0,5.68
2017-05-31,0.64,1231.8,6.77
2017-06-30,0.7,1233.8,8.1
2017-07-31,0.75,1235.7,9.5
2017-08-31,0.78,1237.0,10.48
2017-09-30,0.69,1233.6,7.94
2017-10-31,0.6,1230.5,5.96
2017-11-30,0.6,1230.6,6.01
2017-12-31,0.63,1231.6,6.62
2018-01-31,0.6,1230.5,5.95
2018-02-28,0.54,1229.1,5.16
2018-03-31,0.58,1230.1,5.75
2018-04-30,0.69,1233.5,7.94
2018-05-31,0.74,1235.4,9.28
2018-06-30,0.78,1236.6,10.21
2018-07-31,0.81,1238.0,11.32
2018-08-31,0.71,1234.1,8.32
2018-09-30,0.7,1233.9,8.19
2018-10-31,0.7,1233.8,8.09
2018-11-30,0.64,1231.7,6.71
2018-12-31,0.74,1235.1,9.06
2019-01-31,0.71,1234.0,8.25
2019-02-28,0.6,1230.5,5.95
2019-03-31,0.65,1231.9,6.85
2019-04-30,0.67,1233.1,7.62
2019-05-31,0.67,1233.1,7.6
2019-06-30,0.35,1224.6,3.19
2019-07-31,0.66,1232.7,7.36
2019-08-31,0.75,1235.5,9.34
2019-09-30,0.56,1229.6,5.43
2019-10-31,0.62,1231.1,6.32
2019-11-30,0.62,1231.1,6.32
2019-12-31,0.58,1230.0,5.68
2020-01-31,0.6,1230.6,6.04
2020-02-29,0.58,1230.2,5.77
2020-03-31,0.58,1230.0,5.68
2020-04-30,0.59,1230.2,5.8
2020-05-31,0.64,1231.8,6.79
2020-06-30,0.41,1226.1,3.75
2020-07-31,0.67,1232.7,7.38
2020-08-31,0.68,1233.2,7.69
2020-09-30,0.88,1242.4,15.01
2020-10-31,0.72,1234.4,8.54
2020-11-30,0.62,1231.2,6.41
2020-12-31,0.59,1230.4,5.91
2021-01-31,0.59,1230.4,5.91
2021-02-28,0.58,1230.0,5.67
2021-03-31,0.6,1230.6,6.03
2021-04-30,0.6,1230.6,6.05
2021-05-31,0.53,1228.8,5.0
2021-06-30,0.45,1227.1,4.15
2021-07-31,0.76,1235.9,9.67
2021-08-31,0.46,1227.4,4.3
2021-09-30,0.57,1229.8,5.57
2021-10-31,0.58,1230.0,5.67
2021-11-30,0.59,1230.3,5.85
2021-12-31,0.58,1230.1,5.72
2022-01-31,0.56,1229.7,5.49
2022-02-28,0.57,1229.8,5.58
2022-03-31,0.51,1228.2,4.69
2022-04-30,0.59,1230.4,5.93
2022-05-31,0.81,1238.6,11.73
2022-06-30,0.69,1233.6,7.97
2022-07-31,0.6,1230.6,6.03
2022-08-31,0.76,1236.1,9.79
2022-09-30,0.65,1232.1,6.95
2022-10-31,0.56,1229.5,5.39
2022-11-30,0.51,1228.3,4.74
2022-12-31,0.51,1228.2,4.7
2023-01-31,0.51,1228.4,4.8
2023-02-28,0.49,1227.9,4.56
2023-03-31,0.81,1238.0,11.25
2023-04-30,0.49,1227.8,4.51
2023-05-31,0.56,1229.5,5.42
2023-06-30,0.68,1233.2,7.67
2023-07-31,0.61,1230.8,6.16
2023-08-31,0.61,1230.7,6.1
2023-09-30,0.6,1230.6,6.05
2023-10-31,0.64,1231.7,6.68
2023-11-30,0.5,1228.1,4.66
2023-12-31,0.54,1229.2,5.2
2024-01-31,0.5,1228.1,4.63
2024-02-29,0.48,1227.6,4.42
2024-03-31,0.41,1226.0,3.7
2024-04-30,0.56,1229.6,5.44
2024-05-31,0.51,1228.4,4.8
2024-06-30,0.53,1228.7,4.96
2024-07-31,0.51,1228.3,4.73
2024-08-31,0.62,1231.1,6.3
2024-09-30,0.49,1227.8,4.49
2024-10-31,0.52,1228.5,4.84
2024-11-30,0.52,1228.5,4.84
2024-12-31,0.47,1227.5,4.36
2025-01-31,0.5,1228.1,4.64
2025-02-28,0.45,1227.0,4.13
2025-03-31,0.45,1227.1,4.15
2025-04-30,0.46,1227.3,4.27
2025-05-31,0.46,1227.3,4.27
