Time,area_km2,elevation_m,changed_storage_mcm
2014-01-31,0.57,196.4,3.73
2014-02-28,0.48,194.8,2.9
2014-03-31,0.53,195.6,3.3
2014-04-30,0.58,196.6,3.85
2014-05-31,0.46,194.6,2.79
2014-06-30,0.38,192.7,2.03
2014-07-31,0.29,190.4,1.24
2014-08-31,0.36,192.1,1.8
2014-09-30,0.46,194.5,2.75
2014-10-31,0.36,192.3,1.85
2014-11-30,0.32,191.1,1.47
2014-12-31,0.35,191.9,1.72
2015-01-31,0.38,192.8,2.07
2015-02-28,0.41,193.6,2.38
2015-03-31,0.54,195.8,3.43
2015-04-30,0.46,194.4,2.74
2015-05-31,0.44,194.1,2.59
2015-06-30,0.39,193.0,2.14
2015-07-31,0.41,193.6,2.37
2015-08-31,0.44,194.1,2.59
2015-09-30,0.3,190.6,1.3
2015-10-31,0.52,195.5,3.27
2015-11-30,0.44,194.1,2.6
2015-12-31,0.46,194.5,2.76
2016-01-31,0.45,194.4,2.72
2016-02-29,0.4,193.3,2.26
2016-03-31,0.45,194.4,2.73
2016-04-30,0.49,195.0,2.98
2016-05-31,0.46,194.5,2.78
2016-06-30,0.29,190.3,1.23
2016-07-31,0.45,194.3,2.67
2016-08-31,0.41,193.7,2.4
2016-09-30,0.36,192.3,1.87
2016-10-31,0.49,195.1,3.03
2016-11-30,0.38,193.0,2.12
2016-12-31,0.37,192.4,1.91
2017-01-31,0.31,190.9,1.4
2017-02-28,0.46,194.5,2.76
2017-03-31,0.47,194.7,2.84
2017-04-30,0.49,195.0,3.02
2017-05-31,0.51,195.3,3.13
2017-06-30,0.26,189.6,1.02
2017-07-31,0.39,193.0,2.14
2017-08-31,0.46,194.5,2.75
2017-09-30,0.41,193.7,2.4
2017-10-31,0.31,190.9,1.41
2017-11-30,0.41,193.5,2.34
2017-12-31,0.33,191.5,1.6
2018-01-31,0.26,189.6,1.02
2018-02-28,0.51,195.4,3.19
2018-03-31,0.54,195.9,3.46
2018-04-30,0.42,193.8,2.47
2018-05-31,0.51,195.3,3.13
2018-06-30,0.31,190.9,1.4
2018-07-31,0.32,191.2,1.5
2018-08-31,0.3,190.7,1.33
2018-09-30,0.28,190.1,1.16
2018-10-31,0.46,194.5,2.75
2018-11-30,0.44,194.2,2.65
2018-12-31,0.49,195.1,3.02
2019-01-31,0.46,194.6,2.8
2019-02-28,0.41,193.5,2.32
2019-03-31,0.42,193.9,2.51
2019-04-30,0.34,191.7,1.67
2019-05-31,0.41,193.5,2.34
2019-06-30,0.44,194.2,2.65
2019-07-31,0.41,193.7,2.4
2019-08-31,0.39,193.0,2.14
2019-09-30,0.38,192.7,2.04
2019-10-31,0.48,194.9,2.94
2019-11-30,0.32,191.2,1.51
2019-12-31,0.43,194.0,2.53
2020-01-31,0.44,194.3,2.66
2020-02-29,0.4,193.2,2.23
2020-03-31,0.4,193.3,2.25
2020-04-30,0.42,193.8,2.47
2020-05-31,0.4,193.5,2.31
2020-06-30,0.45,194.4,2.72
2020-07-31,0.33,191.5,1.58
2020-08-31,0.33,191.4,1.56
2020-09-30,0.32,191.1,1.47
2020-10-31,0.35,191.9,1.73
2020-11-30,0.38,192.9,2.11
2020-12-31,0.35,191.8,1.71
2021-01-31,0.45,194.3,2.68
2021-02-28,0.46,194.4,2.74
2021-03-31,0.4,193.3,2.27
2021-04-30,0.38,192.9,2.1
2021-05-31,0.37,192.6,2.0
2021-06-30,0.43,194.1,2.56
2021-07-31,0.39,193.1,2.16
2021-08-31,0.36,192.2,1.82
2021-09-30,0.43,194.0,2.55
2021-10-31,0.22,188.7,0.81
2021-11-30,0.31,190.9,1.41
2021-12-31,0.49,195.0,3.02
2022-01-31,0.5,195.2,3.09
2022-02-28,0.4,193.3,2.27
2022-03-31,0.42,193.7,2.43
2022-04-30,0.44,194.3,2.66
2022-05-31,0.44,194.2,2.64
2022-06-30,0.44,194.2,2.62
2022-07-31,0.47,194.6,2.82
2022-08-31,0.38,192.9,2.1
2022-09-30,0.38,192.9,2.09
2022-10-31,0.44,194.1,2.59
2022-11-30,0.44,194.2,2.64
2022-12-31,0.51,195.3,3.13
2023-01-31,0.44,194.2,2.65
2023-02-28,0.43,194.1,2.56
2023-03-31,0.39,193.0,2.13
2023-04-30,0.4,193.4,2.29
2023-05-31,0.42,193.8,2.45
2023-06-30,0.41,193.6,2.39
2023-07-31,0.46,194.5,2.75
2023-08-31,0.43,194.1,2.59
2023-09-30,0.35,191.9,1.72
2023-10-31,0.39,193.1,2.15
2023-11-30,0.43,194.0,2.55
2023-12-31,0.41,193.6,2.36
2024-01-31,0.43,194.0,2.53
2024-02-29,0.38,192.9,2.11
2024-03-31,0.33,191.5,1.59
2024-04-30,0.37,192.5,1.94
2024-05-31,0.48,194.8,2.89
2024-06-30,0.33,191.4,1.54
2024-07-31,0.25,189.3,0.95
2024-08-31,0.32,191.2,1.49
2024-09-30,0.33,191.4,1.56
2024-10-31,0.44,194.3,2.66
2024-11-30,0.43,194.1,2.56
2024-12-31,0.29,190.4,1.25
2025-01-31,0.48,194.8,2.9
2025-02-28,0.44,194.2,2.64
2025-03-31,0.39,193.0,2.13
2025-04-30,0.38,192.8,2.06
2025-05-31,0.35,191.8,1.71
