Time,area_km2,elevation_m,changed_storage_mcm
1990-01-31,0.57,2081.4,6.82
1990-02-28,0.52,2078.5,5.23
1990-03-31,0.55,2079.9,5.98
1990-04-30,0.55,2080.3,6.21
1990-05-31,0.54,2079.7,5.89
1990-06-30,0.53,2079.1,5.58
1990-07-31,0.52,2078.6,5.27
1990-08-31,0.51,2078.0,4.97
1990-09-30,0.5,2077.4,4.68
1990-10-31,0.49,2076.8,4.39
1990-11-30,0.54,2079.3,5.66
1990-12-31,0.58,2081.8,7.05
1991-01-31,0.48,2076.3,4.15
1991-02-28,0.59,2082.1,7.24
1991-03-31,0.55,2079.9,6.01
1991-04-30,0.53,2079.0,5.5
1991-05-31,0.4,2071.7,2.11
1991-06-30,0.43,2073.4,2.82
1991-07-31,0.45,2074.7,3.4
1991-08-31,0.48,2076.1,4.02
1991-09-30,0.5,2077.4,4.68
1991-10-31,0.5,2077.4,4.68
1991-11-30,0.56,2080.6,6.36
1991-12-31,0.59,2082.1,7.21
1992-01-31,0.59,2082.3,7.38
1992-02-29,0.56,2080.6,6.38
1992-03-31,0.56,2080.6,6.38
1992-04-30,0.56,2080.6,6.38
1992-05-31,0.52,2078.1,5.06
1992-06-30,0.34,2068.2,0.81
1992-07-31,0.36,2069.6,1.3
1992-08-31,0.39,2071.0,1.82
1992-09-30,0.41,2072.4,2.38
1992-10-31,0.44,2073.8,2.97
1992-11-30,0.53,2078.9,5.45
1992-12-31,0.56,2080.6,6.39
1993-01-31,0.59,2082.4,7.41
1993-02-28,0.57,2081.1,6.69
1993-03-31,0.55,2080.2,6.18
1993-04-30,0.55,2079.8,5.96
1993-05-31,0.51,2078.0,4.98
1993-06-30,0.38,2070.8,1.76
1993-07-31,0.41,2072.4,2.38
1993-08-31,0.45,2074.4,3.24
1993-09-30,0.48,2076.4,4.17
1993-10-31,0.52,2078.4,5.18
1993-11-30,0.56,2080.4,6.26
1993-12-31,0.58,2081.6,6.92
1994-01-31,0.57,2081.2,6.71
1994-02-28,0.56,2080.7,6.46
1994-03-31,0.55,2080.3,6.21
1994-04-30,0.5,2077.5,4.74
1994-05-31,0.45,2074.7,3.41
