Time,area_km2,elevation_m,changed_storage_mcm
2008-01-31,24.06,207.0,270.09
2008-02-29,24.06,207.0,270.09
2008-03-31,24.06,207.0,270.09
2008-04-30,24.06,207.0,270.09
2008-05-31,24.06,207.0,270.09
2008-06-30,24.06,207.0,270.09
2008-07-31,16.1,201.7,163.69
2008-08-31,19.41,204.0,205.44
2008-09-30,22.73,206.2,250.88
2008-10-31,22.37,206.0,245.7
2008-11-30,22.0,205.7,240.71
2008-12-31,21.64,205.5,235.71
2009-01-31,21.28,205.3,230.72
2009-02-28,20.92,205.0,225.72
2009-03-31,20.56,204.8,220.83
2009-04-30,20.19,204.6,215.95
2009-05-31,24.37,207.2,274.74
2009-06-30,28.55,209.6,338.67
2009-07-31,32.67,211.8,405.69
2009-08-31,36.79,213.8,475.12
2009-09-30,34.94,213.0,444.56
2009-10-31,33.77,212.4,424.33
2009-11-30,43.43,217.4,617.34
2009-12-31,46.75,219.7,722.9
2010-01-31,43.92,217.7,630.76
2010-02-28,41.01,215.9,556.94
2010-03-31,38.72,214.8,510.53
2010-04-30,37.77,214.3,492.58
2010-05-31,36.81,213.8,475.47
2010-06-30,36.55,213.7,471.21
2010-07-31,36.29,213.6,466.95
2010-08-31,35.04,213.0,446.33
2010-09-30,33.79,212.4,424.63
2010-10-31,38.63,214.7,508.67
2010-11-30,38.86,214.8,512.99
2010-12-31,39.09,214.9,517.31
2011-01-31,39.2,215.0,519.36
2011-02-28,37.89,214.3,494.83
2011-03-31,37.5,214.2,487.57
2011-04-30,42.3,216.7,588.07
2011-05-31,40.78,215.8,552.19
2011-06-30,39.26,215.0,520.74
2011-07-31,37.75,214.3,492.17
2011-08-31,42.45,216.8,591.63
2011-09-30,45.76,219.0,688.53
2011-10-31,49.08,221.5,809.37
2011-11-30,48.63,221.2,796.99
2011-12-31,46.47,219.5,713.0
2012-01-31,44.3,217.9,641.33
2012-02-29,42.13,216.6,583.95
2012-03-31,40.8,215.8,552.46
2012-04-30,39.46,215.1,524.76
2012-05-31,37.9,214.4,495.16
2012-06-30,36.35,213.6,467.92
2012-07-31,34.8,212.9,442.16
2012-08-31,33.24,212.1,415.18
2012-09-30,31.69,211.3,389.96
2012-10-31,39.74,215.3,530.5
2012-11-30,34.07,212.5,429.61
2012-12-31,35.99,213.5,462.01
2013-01-31,37.46,214.1,486.8
2013-02-28,41.26,216.1,562.4
2013-03-31,33.13,212.1,413.22
2013-04-30,34.98,213.0,445.25
2013-05-31,29.08,209.9,347.22
2013-06-30,38.35,214.6,503.51
2013-07-31,34.95,213.0,444.77
2013-08-31,26.56,208.5,307.47
2013-09-30,18.18,203.2,189.79
2013-10-31,48.14,220.9,782.3
2013-11-30,49.95,222.0,833.84
2013-12-31,47.03,219.9,732.96
2014-01-31,43.79,217.6,627.34
2014-02-28,44.47,218.0,646.1
2014-03-31,41.55,216.2,569.64
2014-04-30,43.14,217.2,609.33
2014-05-31,39.72,215.3,530.1
2014-06-30,41.41,216.1,566.04
2014-07-31,43.1,217.1,608.22
2014-08-31,44.79,218.2,656.43
